486 408 341
311 123 -1 0
310 123 -1 0
309 123 -1 0
308 123 -1 0
317 122 -1 0
316 122 -1 0
315 122 -1 0
314 122 -1 0
313 122 -1 0
312 122 -1 0
311 122 -1 0
310 122 -1 0
309 122 -1 0
308 122 -1 0
307 122 -1 0
316 121 -1 0
315 121 -1 0
314 121 -1 0
313 121 -1 0
312 121 -1 0
311 121 -1 0
310 121 -1 0
309 121 -1 0
308 121 -1 0
316 120 -1 0
315 120 -1 0
314 120 -1 0
313 120 -1 0
312 120 -1 0
311 120 -1 0
310 120 -1 0
309 120 -1 0
308 120 -1 0
316 119 -1 0
315 119 -1 0
314 119 -1 0
313 119 -1 0
312 119 -1 0
311 119 -1 0
310 119 -1 0
309 119 -1 0
308 119 -1 0
315 118 -1 0
314 118 -1 0
313 118 -1 0
312 118 -1 0
311 118 -1 0
310 118 -1 0
309 118 -1 0
312 117 -1 0
