486 408 341
241 179 -1 1
240 179 -1 1
239 179 -1 1
238 179 -1 1
237 179 -1 1
246 178 -1 1
245 178 -1 1
244 178 -1 1
243 178 -1 1
242 178 -1 1
241 178 -1 1
240 178 -1 1
239 178 -1 1
238 178 -1 1
246 177 -1 1
245 177 -1 1
244 177 -1 1
243 177 -1 1
242 177 -1 1
241 177 -1 1
240 177 -1 1
239 177 -1 1
238 177 -1 1
246 176 -1 1
245 176 -1 1
244 176 -1 1
243 176 -1 1
242 176 -1 1
241 176 -1 1
240 176 -1 1
239 176 -1 1
238 176 -1 1
245 175 -1 1
244 175 -1 1
243 175 -1 1
242 175 -1 1
241 175 -1 1
240 175 -1 1
239 175 -1 1
242 174 -1 1
232 166 -1 1
188 166 -1 0
235 165 -1 1
234 165 -1 1
233 165 -1 1
232 165 -1 1
231 165 -1 1
230 165 -1 1
229 165 -1 1
191 165 -1 0
190 165 -1 0
189 165 -1 0
188 165 -1 0
187 165 -1 0
186 165 -1 0
185 165 -1 0
236 164 -1 1
235 164 -1 1
234 164 -1 1
233 164 -1 1
232 164 -1 1
231 164 -1 1
230 164 -1 1
229 164 -1 1
228 164 -1 1
192 164 -1 0
191 164 -1 0
190 164 -1 0
189 164 -1 0
188 164 -1 0
187 164 -1 0
186 164 -1 0
185 164 -1 0
184 164 -1 0
286 163 -1 0
236 163 -1 1
235 163 -1 1
234 163 -1 1
233 163 -1 1
232 163 -1 1
231 163 -1 1
230 163 -1 1
229 163 -1 1
228 163 -1 1
192 163 -1 0
191 163 -1 0
190 163 -1 0
189 163 -1 0
188 163 -1 0
187 163 -1 0
186 163 -1 0
185 163 -1 0
184 163 -1 0
289 162 -1 0
288 162 -1 0
287 162 -1 0
286 162 -1 0
285 162 -1 0
284 162 -1 0
283 162 -1 0
236 162 -1 1
235 162 -1 1
234 162 -1 1
233 162 -1 1
232 162 -1 1
231 162 -1 1
230 162 -1 1
229 162 -1 1
228 162 -1 1
192 162 -1 0
191 162 -1 0
190 162 -1 0
189 162 -1 0
188 162 -1 0
187 162 -1 0
186 162 -1 0
185 162 -1 0
184 162 -1 0
290 161 -1 0
289 161 -1 0
288 161 -1 0
287 161 -1 0
286 161 -1 0
285 161 -1 0
284 161 -1 0
283 161 -1 0
282 161 -1 0
237 161 -1 1
236 161 -1 1
235 161 -1 1
234 161 -1 1
233 161 -1 1
232 161 -1 1
231 161 -1 1
230 161 -1 1
229 161 -1 1
228 161 -1 1
227 161 -1 1
193 161 -1 0
192 161 -1 0
191 161 -1 0
190 161 -1 0
189 161 -1 0
188 161 -1 0
187 161 -1 0
186 161 -1 0
185 161 -1 0
184 161 -1 0
183 161 -1 0
290 160 -1 0
289 160 -1 0
288 160 -1 0
287 160 -1 0
286 160 -1 0
285 160 -1 0
284 160 -1 0
283 160 -1 0
282 160 -1 0
236 160 -1 1
235 160 -1 1
234 160 -1 1
233 160 -1 1
232 160 -1 1
231 160 -1 1
230 160 -1 1
229 160 -1 1
228 160 -1 1
192 160 -1 0
191 160 -1 0
190 160 -1 0
189 160 -1 0
188 160 -1 0
187 160 -1 0
186 160 -1 0
185 160 -1 0
184 160 -1 0
290 159 -1 0
289 159 -1 0
288 159 -1 0
287 159 -1 0
286 159 -1 0
285 159 -1 0
284 159 -1 0
283 159 -1 0
282 159 -1 0
236 159 -1 1
235 159 -1 1
234 159 -1 1
233 159 -1 1
232 159 -1 1
231 159 -1 1
230 159 -1 1
229 159 -1 1
228 159 -1 1
192 159 -1 0
191 159 -1 0
190 159 -1 0
189 159 -1 0
188 159 -1 0
187 159 -1 0
186 159 -1 0
185 159 -1 0
184 159 -1 0
291 158 -1 0
290 158 -1 0
289 158 -1 0
288 158 -1 0
287 158 -1 0
286 158 -1 0
285 158 -1 0
284 158 -1 0
283 158 -1 0
282 158 -1 0
281 158 -1 0
236 158 -1 1
235 158 -1 1
234 158 -1 1
233 158 -1 1
232 158 -1 1
231 158 -1 1
230 158 -1 1
229 158 -1 1
228 158 -1 1
192 158 -1 0
191 158 -1 0
190 158 -1 0
189 158 -1 0
188 158 -1 0
187 158 -1 0
186 158 -1 0
185 158 -1 0
184 158 -1 0
290 157 -1 0
289 157 -1 0
288 157 -1 0
287 157 -1 0
286 157 -1 0
285 157 -1 0
284 157 -1 0
283 157 -1 0
282 157 -1 0
235 157 -1 1
234 157 -1 1
233 157 -1 1
232 157 -1 1
231 157 -1 1
230 157 -1 1
229 157 -1 1
191 157 -1 0
190 157 -1 0
189 157 -1 0
188 157 -1 0
187 157 -1 0
186 157 -1 0
185 157 -1 0
290 156 -1 0
289 156 -1 0
288 156 -1 0
287 156 -1 0
286 156 -1 0
285 156 -1 0
284 156 -1 0
283 156 -1 0
282 156 -1 0
232 156 -1 1
188 156 -1 0
290 155 -1 0
289 155 -1 0
288 155 -1 0
287 155 -1 0
286 155 -1 0
285 155 -1 0
284 155 -1 0
283 155 -1 0
282 155 -1 0
289 154 -1 0
288 154 -1 0
287 154 -1 0
286 154 -1 0
285 154 -1 0
284 154 -1 0
283 154 -1 0
286 153 -1 0
