9520 408 341
248 319 -1 0
247 319 -1 0
246 319 -1 0
245 319 -1 0
244 319 -1 0
243 319 -1 0
242 319 -1 0
241 319 -1 0
240 319 -1 0
239 319 -1 0
238 319 -1 0
237 319 -1 0
236 319 -1 0
235 319 -1 0
234 319 -1 0
233 319 -1 0
232 319 -1 0
231 319 -1 0
230 319 -1 0
229 319 -1 0
228 319 -1 0
227 319 -1 0
226 319 -1 0
225 319 -1 0
224 319 -1 0
223 319 -1 0
222 319 -1 0
221 319 -1 0
220 319 -1 0
219 319 -1 0
218 319 -1 0
217 319 -1 0
216 319 -1 0
214 319 -1 0
213 319 -1 0
212 319 -1 0
211 319 -1 0
210 319 -1 0
209 319 -1 0
208 319 -1 0
207 319 -1 0
206 319 -1 0
205 319 -1 0
204 319 -1 0
198 319 -1 0
197 319 -1 0
196 319 -1 0
195 319 -1 0
194 319 -1 0
193 319 -1 0
192 319 -1 0
191 319 -1 0
190 319 -1 0
189 319 -1 0
188 319 -1 0
181 319 -1 0
180 319 -1 0
179 319 -1 0
178 319 -1 0
177 319 -1 0
176 319 -1 0
175 319 -1 0
174 319 -1 0
173 319 -1 0
172 319 -1 0
148 319 -1 0
147 319 -1 0
258 318 -1 0
257 318 -1 0
256 318 -1 0
255 318 -1 0
254 318 -1 0
253 318 -1 0
252 318 -1 0
251 318 -1 0
250 318 -1 0
249 318 -1 0
248 318 -1 0
247 318 -1 0
246 318 -1 0
245 318 -1 0
244 318 -1 0
243 318 -1 0
242 318 -1 0
241 318 -1 0
240 318 -1 0
239 318 -1 0
238 318 -1 0
237 318 -1 0
236 318 -1 0
235 318 -1 0
234 318 -1 0
233 318 -1 0
232 318 -1 0
231 318 -1 0
230 318 -1 0
229 318 -1 0
228 318 -1 0
227 318 -1 0
226 318 -1 0
225 318 -1 0
224 318 -1 0
223 318 -1 0
222 318 -1 0
221 318 -1 0
220 318 -1 0
219 318 -1 0
218 318 -1 0
217 318 -1 0
216 318 -1 0
215 318 -1 0
214 318 -1 0
213 318 -1 0
212 318 -1 0
211 318 -1 0
210 318 -1 0
209 318 -1 0
208 318 -1 0
207 318 -1 0
206 318 -1 0
205 318 -1 0
204 318 -1 0
203 318 -1 0
198 318 -1 0
197 318 -1 0
196 318 -1 0
195 318 -1 0
194 318 -1 0
193 318 -1 0
192 318 -1 0
191 318 -1 0
190 318 -1 0
189 318 -1 0
188 318 -1 0
181 318 -1 0
180 318 -1 0
179 318 -1 0
178 318 -1 0
177 318 -1 0
176 318 -1 0
175 318 -1 0
174 318 -1 0
173 318 -1 0
172 318 -1 0
151 318 -1 0
150 318 -1 0
149 318 -1 0
148 318 -1 0
147 318 -1 0
146 318 -1 0
145 318 -1 0
144 318 -1 0
136 318 -1 0
261 317 -1 0
260 317 -1 0
259 317 -1 0
258 317 -1 0
257 317 -1 0
256 317 -1 0
255 317 -1 0
254 317 -1 0
253 317 -1 0
252 317 -1 0
251 317 -1 0
250 317 -1 0
249 317 -1 0
248 317 -1 0
247 317 -1 0
246 317 -1 0
245 317 -1 0
244 317 -1 0
243 317 -1 0
242 317 -1 0
241 317 -1 0
240 317 -1 0
239 317 -1 0
238 317 -1 0
237 317 -1 0
236 317 -1 0
235 317 -1 0
234 317 -1 0
233 317 -1 0
232 317 -1 0
231 317 -1 0
230 317 -1 0
229 317 -1 0
228 317 -1 0
227 317 -1 0
226 317 -1 0
225 317 -1 0
224 317 -1 0
223 317 -1 0
222 317 -1 0
221 317 -1 0
220 317 -1 0
219 317 -1 0
218 317 -1 0
217 317 -1 0
216 317 -1 0
214 317 -1 0
213 317 -1 0
212 317 -1 0
211 317 -1 0
210 317 -1 0
209 317 -1 0
208 317 -1 0
207 317 -1 0
206 317 -1 0
205 317 -1 0
204 317 -1 0
199 317 -1 0
198 317 -1 0
197 317 -1 0
196 317 -1 0
195 317 -1 0
194 317 -1 0
193 317 -1 0
192 317 -1 0
191 317 -1 0
190 317 -1 0
189 317 -1 0
188 317 -1 0
187 317 -1 0
181 317 -1 0
180 317 -1 0
179 317 -1 0
178 317 -1 0
177 317 -1 0
176 317 -1 0
175 317 -1 0
174 317 -1 0
173 317 -1 0
172 317 -1 0
152 317 -1 0
151 317 -1 0
150 317 -1 0
149 317 -1 0
148 317 -1 0
147 317 -1 0
146 317 -1 0
145 317 -1 0
144 317 -1 0
143 317 -1 0
139 317 -1 0
138 317 -1 0
137 317 -1 0
136 317 -1 0
135 317 -1 0
134 317 -1 0
133 317 -1 0
122 317 -1 0
121 317 -1 0
262 316 -1 0
261 316 -1 0
260 316 -1 0
259 316 -1 0
258 316 -1 0
257 316 -1 0
256 316 -1 0
255 316 -1 0
254 316 -1 0
253 316 -1 0
252 316 -1 0
251 316 -1 0
250 316 -1 0
249 316 -1 0
248 316 -1 0
247 316 -1 0
246 316 -1 0
245 316 -1 0
244 316 -1 0
243 316 -1 0
242 316 -1 0
241 316 -1 0
240 316 -1 0
239 316 -1 0
238 316 -1 0
237 316 -1 0
236 316 -1 0
235 316 -1 0
234 316 -1 0
233 316 -1 0
232 316 -1 0
231 316 -1 0
230 316 -1 0
229 316 -1 0
228 316 -1 0
227 316 -1 0
226 316 -1 0
225 316 -1 0
224 316 -1 0
223 316 -1 0
222 316 -1 0
221 316 -1 0
220 316 -1 0
219 316 -1 0
218 316 -1 0
217 316 -1 0
216 316 -1 0
214 316 -1 0
213 316 -1 0
212 316 -1 0
211 316 -1 0
210 316 -1 0
209 316 -1 0
208 316 -1 0
207 316 -1 0
206 316 -1 0
205 316 -1 0
204 316 -1 0
198 316 -1 0
197 316 -1 0
196 316 -1 0
195 316 -1 0
194 316 -1 0
193 316 -1 0
192 316 -1 0
191 316 -1 0
190 316 -1 0
189 316 -1 0
188 316 -1 0
182 316 -1 0
181 316 -1 0
180 316 -1 0
179 316 -1 0
178 316 -1 0
177 316 -1 0
176 316 -1 0
175 316 -1 0
174 316 -1 0
173 316 -1 0
172 316 -1 0
171 316 -1 0
152 316 -1 0
151 316 -1 0
150 316 -1 0
149 316 -1 0
148 316 -1 0
147 316 -1 0
146 316 -1 0
145 316 -1 0
144 316 -1 0
143 316 -1 0
140 316 -1 0
139 316 -1 0
138 316 -1 0
137 316 -1 0
136 316 -1 0
135 316 -1 0
134 316 -1 0
133 316 -1 0
132 316 -1 0
125 316 -1 0
124 316 -1 0
123 316 -1 0
122 316 -1 0
121 316 -1 0
120 316 -1 0
119 316 -1 0
118 316 -1 0
117 316 -1 0
263 315 -1 0
262 315 -1 0
261 315 -1 0
260 315 -1 0
259 315 -1 0
258 315 -1 0
257 315 -1 0
256 315 -1 0
255 315 -1 0
254 315 -1 0
253 315 -1 0
252 315 -1 0
251 315 -1 0
250 315 -1 0
249 315 -1 0
248 315 -1 0
247 315 -1 0
246 315 -1 0
245 315 -1 0
244 315 -1 0
243 315 -1 0
242 315 -1 0
241 315 -1 0
240 315 -1 0
239 315 -1 0
238 315 -1 0
237 315 -1 0
236 315 -1 0
235 315 -1 0
234 315 -1 0
233 315 -1 0
232 315 -1 0
231 315 -1 0
230 315 -1 0
229 315 -1 0
228 315 -1 0
227 315 -1 0
226 315 -1 0
225 315 -1 0
224 315 -1 0
223 315 -1 0
222 315 -1 0
221 315 -1 0
220 315 -1 0
219 315 -1 0
218 315 -1 0
217 315 -1 0
216 315 -1 0
214 315 -1 0
213 315 -1 0
212 315 -1 0
211 315 -1 0
210 315 -1 0
209 315 -1 0
208 315 -1 0
207 315 -1 0
206 315 -1 0
205 315 -1 0
204 315 -1 0
198 315 -1 0
197 315 -1 0
196 315 -1 0
195 315 -1 0
194 315 -1 0
193 315 -1 0
192 315 -1 0
191 315 -1 0
190 315 -1 0
189 315 -1 0
188 315 -1 0
181 315 -1 0
180 315 -1 0
179 315 -1 0
178 315 -1 0
177 315 -1 0
176 315 -1 0
175 315 -1 0
174 315 -1 0
173 315 -1 0
172 315 -1 0
152 315 -1 0
151 315 -1 0
150 315 -1 0
149 315 -1 0
148 315 -1 0
147 315 -1 0
146 315 -1 0
145 315 -1 0
144 315 -1 0
143 315 -1 0
140 315 -1 0
139 315 -1 0
138 315 -1 0
137 315 -1 0
136 315 -1 0
135 315 -1 0
134 315 -1 0
133 315 -1 0
132 315 -1 0
126 315 -1 0
125 315 -1 0
124 315 -1 0
123 315 -1 0
122 315 -1 0
121 315 -1 0
120 315 -1 0
119 315 -1 0
118 315 -1 0
117 315 -1 0
116 315 -1 0
115 315 -1 0
114 315 -1 0
266 314 -1 0
265 314 -1 0
264 314 -1 0
263 314 -1 0
262 314 -1 0
261 314 -1 0
260 314 -1 0
259 314 -1 0
258 314 -1 0
257 314 -1 0
256 314 -1 0
255 314 -1 0
254 314 -1 0
253 314 -1 0
252 314 -1 0
251 314 -1 0
250 314 -1 0
249 314 -1 0
248 314 -1 0
247 314 -1 0
246 314 -1 0
245 314 -1 0
244 314 -1 0
243 314 -1 0
242 314 -1 0
241 314 -1 0
240 314 -1 0
239 314 -1 0
238 314 -1 0
237 314 -1 0
236 314 -1 0
235 314 -1 0
234 314 -1 0
233 314 -1 0
232 314 -1 0
231 314 -1 0
230 314 -1 0
229 314 -1 0
228 314 -1 0
225 314 -1 0
224 314 -1 0
223 314 -1 0
222 314 -1 0
221 314 -1 0
220 314 -1 0
219 314 -1 0
218 314 -1 0
217 314 -1 0
213 314 -1 0
212 314 -1 0
211 314 -1 0
210 314 -1 0
209 314 -1 0
208 314 -1 0
207 314 -1 0
206 314 -1 0
205 314 -1 0
198 314 -1 0
197 314 -1 0
196 314 -1 0
195 314 -1 0
194 314 -1 0
193 314 -1 0
192 314 -1 0
191 314 -1 0
190 314 -1 0
189 314 -1 0
188 314 -1 0
181 314 -1 0
180 314 -1 0
179 314 -1 0
178 314 -1 0
177 314 -1 0
176 314 -1 0
175 314 -1 0
174 314 -1 0
173 314 -1 0
172 314 -1 0
153 314 -1 0
152 314 -1 0
151 314 -1 0
150 314 -1 0
149 314 -1 0
148 314 -1 0
147 314 -1 0
146 314 -1 0
145 314 -1 0
144 314 -1 0
143 314 -1 0
142 314 -1 0
140 314 -1 0
139 314 -1 0
138 314 -1 0
137 314 -1 0
136 314 -1 0
135 314 -1 0
134 314 -1 0
133 314 -1 0
132 314 -1 0
126 314 -1 0
125 314 -1 0
124 314 -1 0
123 314 -1 0
122 314 -1 0
121 314 -1 0
120 314 -1 0
119 314 -1 0
118 314 -1 0
117 314 -1 0
116 314 -1 0
115 314 -1 0
114 314 -1 0
113 314 -1 0
108 314 -1 0
267 313 -1 0
266 313 -1 0
265 313 -1 0
264 313 -1 0
263 313 -1 0
262 313 -1 0
261 313 -1 0
260 313 -1 0
259 313 -1 0
258 313 -1 0
257 313 -1 0
256 313 -1 0
255 313 -1 0
254 313 -1 0
253 313 -1 0
252 313 -1 0
251 313 -1 0
250 313 -1 0
249 313 -1 0
248 313 -1 0
247 313 -1 0
246 313 -1 0
245 313 -1 0
244 313 -1 0
243 313 -1 0
242 313 -1 0
241 313 -1 0
240 313 -1 0
239 313 -1 0
238 313 -1 0
237 313 -1 0
236 313 -1 0
235 313 -1 0
234 313 -1 0
233 313 -1 0
232 313 -1 0
231 313 -1 0
222 313 -1 0
220 313 -1 0
210 313 -1 0
208 313 -1 0
197 313 -1 0
196 313 -1 0
195 313 -1 0
194 313 -1 0
193 313 -1 0
192 313 -1 0
191 313 -1 0
190 313 -1 0
189 313 -1 0
181 313 -1 0
180 313 -1 0
179 313 -1 0
178 313 -1 0
177 313 -1 0
176 313 -1 0
175 313 -1 0
174 313 -1 0
173 313 -1 0
172 313 -1 0
152 313 -1 0
151 313 -1 0
150 313 -1 0
149 313 -1 0
148 313 -1 0
147 313 -1 0
146 313 -1 0
145 313 -1 0
144 313 -1 0
143 313 -1 0
141 313 -1 0
140 313 -1 0
139 313 -1 0
138 313 -1 0
137 313 -1 0
136 313 -1 0
135 313 -1 0
134 313 -1 0
133 313 -1 0
132 313 -1 0
131 313 -1 0
126 313 -1 0
125 313 -1 0
124 313 -1 0
123 313 -1 0
122 313 -1 0
121 313 -1 0
120 313 -1 0
119 313 -1 0
118 313 -1 0
117 313 -1 0
116 313 -1 0
115 313 -1 0
114 313 -1 0
113 313 -1 0
112 313 -1 0
111 313 -1 0
110 313 -1 0
109 313 -1 0
108 313 -1 0
107 313 -1 0
106 313 -1 0
105 313 -1 0
104 313 -1 0
270 312 -1 0
269 312 -1 0
268 312 -1 0
267 312 -1 0
266 312 -1 0
265 312 -1 0
264 312 -1 0
263 312 -1 0
262 312 -1 0
261 312 -1 0
260 312 -1 0
259 312 -1 0
258 312 -1 0
257 312 -1 0
256 312 -1 0
255 312 -1 0
254 312 -1 0
253 312 -1 0
252 312 -1 0
251 312 -1 0
250 312 -1 0
249 312 -1 0
248 312 -1 0
247 312 -1 0
246 312 -1 0
245 312 -1 0
244 312 -1 0
243 312 -1 0
242 312 -1 0
241 312 -1 0
240 312 -1 0
239 312 -1 0
238 312 -1 0
237 312 -1 0
194 312 -1 0
192 312 -1 0
180 312 -1 0
179 312 -1 0
178 312 -1 0
177 312 -1 0
176 312 -1 0
175 312 -1 0
174 312 -1 0
173 312 -1 0
152 312 -1 0
151 312 -1 0
150 312 -1 0
149 312 -1 0
148 312 -1 0
147 312 -1 0
146 312 -1 0
145 312 -1 0
144 312 -1 0
143 312 -1 0
140 312 -1 0
139 312 -1 0
138 312 -1 0
137 312 -1 0
136 312 -1 0
135 312 -1 0
134 312 -1 0
133 312 -1 0
132 312 -1 0
127 312 -1 0
126 312 -1 0
125 312 -1 0
124 312 -1 0
123 312 -1 0
122 312 -1 0
121 312 -1 0
120 312 -1 0
119 312 -1 0
118 312 -1 0
117 312 -1 0
116 312 -1 0
115 312 -1 0
114 312 -1 0
113 312 -1 0
112 312 -1 0
111 312 -1 0
110 312 -1 0
109 312 -1 0
108 312 -1 0
107 312 -1 0
106 312 -1 0
105 312 -1 0
104 312 -1 0
103 312 -1 0
102 312 -1 0
101 312 -1 0
271 311 -1 0
270 311 -1 0
269 311 -1 0
268 311 -1 0
267 311 -1 0
266 311 -1 0
265 311 -1 0
264 311 -1 0
263 311 -1 0
262 311 -1 0
261 311 -1 0
260 311 -1 0
259 311 -1 0
258 311 -1 0
257 311 -1 0
256 311 -1 0
255 311 -1 0
254 311 -1 0
253 311 -1 0
252 311 -1 0
251 311 -1 0
250 311 -1 0
249 311 -1 0
248 311 -1 0
247 311 -1 0
246 311 -1 0
245 311 -1 0
244 311 -1 0
243 311 -1 0
242 311 -1 0
241 311 -1 0
240 311 -1 0
177 311 -1 0
176 311 -1 0
152 311 -1 0
151 311 -1 0
150 311 -1 0
149 311 -1 0
148 311 -1 0
147 311 -1 0
146 311 -1 0
145 311 -1 0
144 311 -1 0
143 311 -1 0
140 311 -1 0
139 311 -1 0
138 311 -1 0
137 311 -1 0
136 311 -1 0
135 311 -1 0
134 311 -1 0
133 311 -1 0
132 311 -1 0
126 311 -1 0
125 311 -1 0
124 311 -1 0
123 311 -1 0
122 311 -1 0
121 311 -1 0
120 311 -1 0
119 311 -1 0
118 311 -1 0
117 311 -1 0
116 311 -1 0
115 311 -1 0
114 311 -1 0
113 311 -1 0
112 311 -1 0
111 311 -1 0
110 311 -1 0
109 311 -1 0
108 311 -1 0
107 311 -1 0
106 311 -1 0
105 311 -1 0
104 311 -1 0
103 311 -1 0
102 311 -1 0
101 311 -1 0
100 311 -1 0
99 311 -1 0
287 310 -1 0
281 310 -1 0
279 310 -1 0
276 310 -1 0
275 310 -1 0
274 310 -1 0
273 310 -1 0
271 310 -1 0
270 310 -1 0
269 310 -1 0
268 310 -1 0
267 310 -1 0
266 310 -1 0
265 310 -1 0
264 310 -1 0
263 310 -1 0
262 310 -1 0
261 310 -1 0
260 310 -1 0
259 310 -1 0
258 310 -1 0
257 310 -1 0
256 310 -1 0
255 310 -1 0
254 310 -1 0
253 310 -1 0
252 310 -1 0
251 310 -1 0
250 310 -1 0
249 310 -1 0
247 310 -1 0
246 310 -1 0
243 310 -1 0
151 310 -1 0
150 310 -1 0
149 310 -1 0
148 310 -1 0
147 310 -1 0
146 310 -1 0
145 310 -1 0
144 310 -1 0
140 310 -1 0
139 310 -1 0
138 310 -1 0
137 310 -1 0
136 310 -1 0
135 310 -1 0
134 310 -1 0
133 310 -1 0
132 310 -1 0
126 310 -1 0
125 310 -1 0
124 310 -1 0
123 310 -1 0
122 310 -1 0
121 310 -1 0
120 310 -1 0
119 310 -1 0
118 310 -1 0
117 310 -1 0
116 310 -1 0
115 310 -1 0
114 310 -1 0
113 310 -1 0
112 310 -1 0
111 310 -1 0
110 310 -1 0
109 310 -1 0
108 310 -1 0
107 310 -1 0
106 310 -1 0
105 310 -1 0
104 310 -1 0
103 310 -1 0
102 310 -1 0
101 310 -1 0
100 310 -1 0
99 310 -1 0
98 310 -1 0
97 310 -1 0
96 310 -1 0
290 309 -1 0
289 309 -1 0
288 309 -1 0
287 309 -1 0
286 309 -1 0
285 309 -1 0
284 309 -1 0
283 309 -1 0
282 309 -1 0
281 309 -1 0
280 309 -1 0
279 309 -1 0
278 309 -1 0
277 309 -1 0
276 309 -1 0
275 309 -1 0
274 309 -1 0
273 309 -1 0
272 309 -1 0
271 309 -1 0
270 309 -1 0
269 309 -1 0
268 309 -1 0
267 309 -1 0
266 309 -1 0
265 309 -1 0
264 309 -1 0
263 309 -1 0
262 309 -1 0
261 309 -1 0
260 309 -1 0
259 309 -1 0
258 309 -1 0
257 309 -1 0
256 309 -1 0
255 309 -1 0
254 309 -1 0
252 309 -1 0
148 309 -1 0
147 309 -1 0
139 309 -1 0
138 309 -1 0
137 309 -1 0
136 309 -1 0
135 309 -1 0
134 309 -1 0
133 309 -1 0
126 309 -1 0
125 309 -1 0
124 309 -1 0
123 309 -1 0
122 309 -1 0
121 309 -1 0
120 309 -1 0
119 309 -1 0
118 309 -1 0
117 309 -1 0
116 309 -1 0
115 309 -1 0
114 309 -1 0
113 309 -1 0
112 309 -1 0
111 309 -1 0
110 309 -1 0
109 309 -1 0
108 309 -1 0
107 309 -1 0
106 309 -1 0
105 309 -1 0
104 309 -1 0
103 309 -1 0
102 309 -1 0
101 309 -1 0
100 309 -1 0
99 309 -1 0
98 309 -1 0
97 309 -1 0
96 309 -1 0
95 309 -1 0
292 308 -1 0
291 308 -1 0
290 308 -1 0
289 308 -1 0
288 308 -1 0
287 308 -1 0
286 308 -1 0
285 308 -1 0
284 308 -1 0
283 308 -1 0
282 308 -1 0
281 308 -1 0
280 308 -1 0
279 308 -1 0
278 308 -1 0
277 308 -1 0
276 308 -1 0
275 308 -1 0
274 308 -1 0
273 308 -1 0
272 308 -1 0
271 308 -1 0
270 308 -1 0
269 308 -1 0
268 308 -1 0
267 308 -1 0
266 308 -1 0
265 308 -1 0
264 308 -1 0
263 308 -1 0
262 308 -1 0
261 308 -1 0
260 308 -1 0
259 308 -1 0
258 308 -1 0
257 308 -1 0
256 308 -1 0
136 308 -1 0
125 308 -1 0
124 308 -1 0
123 308 -1 0
122 308 -1 0
121 308 -1 0
120 308 -1 0
119 308 -1 0
118 308 -1 0
117 308 -1 0
116 308 -1 0
115 308 -1 0
114 308 -1 0
113 308 -1 0
112 308 -1 0
111 308 -1 0
110 308 -1 0
109 308 -1 0
108 308 -1 0
107 308 -1 0
106 308 -1 0
105 308 -1 0
104 308 -1 0
103 308 -1 0
102 308 -1 0
101 308 -1 0
100 308 -1 0
99 308 -1 0
98 308 -1 0
97 308 -1 0
96 308 -1 0
95 308 -1 0
293 307 -1 0
292 307 -1 0
291 307 -1 0
290 307 -1 0
289 307 -1 0
288 307 -1 0
287 307 -1 0
286 307 -1 0
285 307 -1 0
284 307 -1 0
283 307 -1 0
282 307 -1 0
281 307 -1 0
280 307 -1 0
279 307 -1 0
278 307 -1 0
277 307 -1 0
276 307 -1 0
275 307 -1 0
274 307 -1 0
273 307 -1 0
272 307 -1 0
271 307 -1 0
270 307 -1 0
269 307 -1 0
268 307 -1 0
267 307 -1 0
266 307 -1 0
265 307 -1 0
264 307 -1 0
263 307 -1 0
262 307 -1 0
261 307 -1 0
260 307 -1 0
259 307 -1 0
122 307 -1 0
121 307 -1 0
120 307 -1 0
119 307 -1 0
118 307 -1 0
117 307 -1 0
116 307 -1 0
115 307 -1 0
114 307 -1 0
113 307 -1 0
112 307 -1 0
111 307 -1 0
110 307 -1 0
109 307 -1 0
108 307 -1 0
107 307 -1 0
106 307 -1 0
105 307 -1 0
104 307 -1 0
103 307 -1 0
102 307 -1 0
101 307 -1 0
100 307 -1 0
99 307 -1 0
98 307 -1 0
97 307 -1 0
96 307 -1 0
95 307 -1 0
293 306 -1 0
292 306 -1 0
291 306 -1 0
290 306 -1 0
289 306 -1 0
288 306 -1 0
287 306 -1 0
286 306 -1 0
285 306 -1 0
284 306 -1 0
283 306 -1 0
282 306 -1 0
281 306 -1 0
280 306 -1 0
279 306 -1 0
278 306 -1 0
277 306 -1 0
276 306 -1 0
275 306 -1 0
274 306 -1 0
273 306 -1 0
272 306 -1 0
271 306 -1 0
270 306 -1 0
269 306 -1 0
268 306 -1 0
267 306 -1 0
266 306 -1 0
265 306 -1 0
264 306 -1 0
263 306 -1 0
262 306 -1 0
261 306 -1 0
260 306 -1 0
119 306 -1 0
118 306 -1 0
117 306 -1 0
116 306 -1 0
115 306 -1 0
114 306 -1 0
113 306 -1 0
112 306 -1 0
111 306 -1 0
110 306 -1 0
109 306 -1 0
108 306 -1 0
107 306 -1 0
106 306 -1 0
105 306 -1 0
104 306 -1 0
103 306 -1 0
102 306 -1 0
101 306 -1 0
100 306 -1 0
99 306 -1 0
98 306 -1 0
97 306 -1 0
96 306 -1 0
95 306 -1 0
94 306 -1 0
293 305 -1 0
292 305 -1 0
291 305 -1 0
290 305 -1 0
289 305 -1 0
288 305 -1 0
287 305 -1 0
286 305 -1 0
285 305 -1 0
284 305 -1 0
283 305 -1 0
282 305 -1 0
281 305 -1 0
280 305 -1 0
279 305 -1 0
278 305 -1 0
277 305 -1 0
276 305 -1 0
275 305 -1 0
274 305 -1 0
273 305 -1 0
272 305 -1 0
271 305 -1 0
270 305 -1 0
269 305 -1 0
268 305 -1 0
267 305 -1 0
266 305 -1 0
265 305 -1 0
264 305 -1 0
263 305 -1 0
262 305 -1 0
116 305 -1 0
111 305 -1 0
110 305 -1 0
109 305 -1 0
108 305 -1 0
107 305 -1 0
106 305 -1 0
105 305 -1 0
104 305 -1 0
103 305 -1 0
102 305 -1 0
101 305 -1 0
100 305 -1 0
99 305 -1 0
98 305 -1 0
97 305 -1 0
96 305 -1 0
95 305 -1 0
94 305 -1 0
294 304 -1 0
293 304 -1 0
292 304 -1 0
291 304 -1 0
290 304 -1 0
289 304 -1 0
288 304 -1 0
287 304 -1 0
286 304 -1 0
285 304 -1 0
284 304 -1 0
283 304 -1 0
282 304 -1 0
281 304 -1 0
280 304 -1 0
279 304 -1 0
278 304 -1 0
277 304 -1 0
276 304 -1 0
275 304 -1 0
274 304 -1 0
273 304 -1 0
272 304 -1 0
271 304 -1 0
270 304 -1 0
269 304 -1 0
268 304 -1 0
267 304 -1 0
266 304 -1 0
265 304 -1 0
264 304 -1 0
263 304 -1 0
108 304 -1 0
107 304 -1 0
106 304 -1 0
105 304 -1 0
104 304 -1 0
103 304 -1 0
102 304 -1 0
101 304 -1 0
100 304 -1 0
99 304 -1 0
98 304 -1 0
97 304 -1 0
96 304 -1 0
95 304 -1 0
94 304 -1 0
293 303 -1 0
292 303 -1 0
291 303 -1 0
290 303 -1 0
289 303 -1 0
288 303 -1 0
287 303 -1 0
286 303 -1 0
285 303 -1 0
284 303 -1 0
283 303 -1 0
282 303 -1 0
281 303 -1 0
280 303 -1 0
279 303 -1 0
278 303 -1 0
277 303 -1 0
276 303 -1 0
275 303 -1 0
274 303 -1 0
273 303 -1 0
272 303 -1 0
271 303 -1 0
270 303 -1 0
269 303 -1 0
268 303 -1 0
267 303 -1 0
266 303 -1 0
265 303 -1 0
264 303 -1 0
105 303 -1 0
104 303 -1 0
103 303 -1 0
102 303 -1 0
101 303 -1 0
100 303 -1 0
99 303 -1 0
98 303 -1 0
97 303 -1 0
96 303 -1 0
95 303 -1 0
293 302 -1 0
292 302 -1 0
291 302 -1 0
290 302 -1 0
289 302 -1 0
288 302 -1 0
287 302 -1 0
286 302 -1 0
285 302 -1 0
284 302 -1 0
283 302 -1 0
282 302 -1 0
281 302 -1 0
280 302 -1 0
279 302 -1 0
278 302 -1 0
277 302 -1 0
276 302 -1 0
275 302 -1 0
274 302 -1 0
273 302 -1 0
272 302 -1 0
271 302 -1 0
270 302 -1 0
269 302 -1 0
268 302 -1 0
267 302 -1 0
266 302 -1 0
265 302 -1 0
105 302 -1 0
104 302 -1 0
103 302 -1 0
102 302 -1 0
101 302 -1 0
100 302 -1 0
99 302 -1 0
98 302 -1 0
97 302 -1 0
96 302 -1 0
95 302 -1 0
293 301 -1 0
292 301 -1 0
291 301 -1 0
290 301 -1 0
