12089 408 341
215 317 -1 0
214 317 -1 0
213 317 -1 0
212 317 -1 0
211 317 -1 0
210 317 -1 0
209 317 -1 0
208 317 -1 0
207 317 -1 0
206 317 -1 0
205 317 -1 0
204 317 -1 0
203 317 -1 0
202 317 -1 0
193 317 -1 0
300 316 -1 0
299 316 -1 0
298 316 -1 0
297 316 -1 0
296 316 -1 0
295 316 -1 0
294 316 -1 0
293 316 -1 0
292 316 -1 0
289 316 -1 0
288 316 -1 0
287 316 -1 0
286 316 -1 0
285 316 -1 0
284 316 -1 0
283 316 -1 0
282 316 -1 0
281 316 -1 0
280 316 -1 0
279 316 -1 0
278 316 -1 0
277 316 -1 0
276 316 -1 0
275 316 -1 0
274 316 -1 0
273 316 -1 0
260 316 -1 0
249 316 -1 0
248 316 -1 0
247 316 -1 0
246 316 -1 0
245 316 -1 0
244 316 -1 0
243 316 -1 0
242 316 -1 0
241 316 -1 0
237 316 -1 0
236 316 -1 0
235 316 -1 0
234 316 -1 0
233 316 -1 0
232 316 -1 0
231 316 -1 0
230 316 -1 0
229 316 -1 0
217 316 -1 0
216 316 -1 0
215 316 -1 0
214 316 -1 0
213 316 -1 0
212 316 -1 0
211 316 -1 0
210 316 -1 0
209 316 -1 0
208 316 -1 0
207 316 -1 0
206 316 -1 0
205 316 -1 0
204 316 -1 0
203 316 -1 0
202 316 -1 0
201 316 -1 0
196 316 -1 0
195 316 -1 0
194 316 -1 0
193 316 -1 0
192 316 -1 0
191 316 -1 0
190 316 -1 0
183 316 -1 0
178 316 -1 0
303 315 -1 0
302 315 -1 0
301 315 -1 0
300 315 -1 0
299 315 -1 0
298 315 -1 0
297 315 -1 0
296 315 -1 0
295 315 -1 0
294 315 -1 0
293 315 -1 0
292 315 -1 0
289 315 -1 0
288 315 -1 0
287 315 -1 0
286 315 -1 0
285 315 -1 0
284 315 -1 0
283 315 -1 0
282 315 -1 0
281 315 -1 0
278 315 -1 0
277 315 -1 0
249 315 -1 0
248 315 -1 0
247 315 -1 0
246 315 -1 0
245 315 -1 0
244 315 -1 0
243 315 -1 0
242 315 -1 0
241 315 -1 0
238 315 -1 0
237 315 -1 0
236 315 -1 0
235 315 -1 0
234 315 -1 0
233 315 -1 0
232 315 -1 0
231 315 -1 0
230 315 -1 0
229 315 -1 0
228 315 -1 0
217 315 -1 0
216 315 -1 0
215 315 -1 0
214 315 -1 0
213 315 -1 0
212 315 -1 0
211 315 -1 0
210 315 -1 0
209 315 -1 0
208 315 -1 0
207 315 -1 0
206 315 -1 0
205 315 -1 0
204 315 -1 0
203 315 -1 0
202 315 -1 0
201 315 -1 0
197 315 -1 0
196 315 -1 0
195 315 -1 0
194 315 -1 0
193 315 -1 0
192 315 -1 0
191 315 -1 0
190 315 -1 0
189 315 -1 0
186 315 -1 0
185 315 -1 0
184 315 -1 0
183 315 -1 0
182 315 -1 0
181 315 -1 0
180 315 -1 0
179 315 -1 0
178 315 -1 0
177 315 -1 0
176 315 -1 0
175 315 -1 0
304 314 -1 0
303 314 -1 0
302 314 -1 0
301 314 -1 0
300 314 -1 0
299 314 -1 0
298 314 -1 0
297 314 -1 0
296 314 -1 0
295 314 -1 0
294 314 -1 0
293 314 -1 0
292 314 -1 0
288 314 -1 0
287 314 -1 0
286 314 -1 0
285 314 -1 0
284 314 -1 0
283 314 -1 0
282 314 -1 0
248 314 -1 0
247 314 -1 0
246 314 -1 0
245 314 -1 0
244 314 -1 0
243 314 -1 0
242 314 -1 0
237 314 -1 0
236 314 -1 0
235 314 -1 0
234 314 -1 0
233 314 -1 0
232 314 -1 0
231 314 -1 0
230 314 -1 0
229 314 -1 0
217 314 -1 0
216 314 -1 0
215 314 -1 0
214 314 -1 0
213 314 -1 0
212 314 -1 0
211 314 -1 0
210 314 -1 0
209 314 -1 0
208 314 -1 0
207 314 -1 0
206 314 -1 0
205 314 -1 0
204 314 -1 0
203 314 -1 0
202 314 -1 0
201 314 -1 0
197 314 -1 0
196 314 -1 0
195 314 -1 0
194 314 -1 0
193 314 -1 0
192 314 -1 0
191 314 -1 0
190 314 -1 0
189 314 -1 0
187 314 -1 0
186 314 -1 0
185 314 -1 0
184 314 -1 0
183 314 -1 0
182 314 -1 0
181 314 -1 0
180 314 -1 0
179 314 -1 0
178 314 -1 0
177 314 -1 0
176 314 -1 0
175 314 -1 0
174 314 -1 0
166 314 -1 0
163 314 -1 0
310 313 -1 0
309 313 -1 0
304 313 -1 0
303 313 -1 0
302 313 -1 0
301 313 -1 0
300 313 -1 0
299 313 -1 0
298 313 -1 0
297 313 -1 0
296 313 -1 0
295 313 -1 0
294 313 -1 0
293 313 -1 0
292 313 -1 0
291 313 -1 0
285 313 -1 0
245 313 -1 0
237 313 -1 0
236 313 -1 0
235 313 -1 0
234 313 -1 0
233 313 -1 0
232 313 -1 0
231 313 -1 0
230 313 -1 0
229 313 -1 0
218 313 -1 0
217 313 -1 0
216 313 -1 0
215 313 -1 0
214 313 -1 0
213 313 -1 0
212 313 -1 0
211 313 -1 0
210 313 -1 0
209 313 -1 0
208 313 -1 0
207 313 -1 0
206 313 -1 0
205 313 -1 0
204 313 -1 0
203 313 -1 0
202 313 -1 0
201 313 -1 0
200 313 -1 0
197 313 -1 0
196 313 -1 0
195 313 -1 0
194 313 -1 0
193 313 -1 0
192 313 -1 0
191 313 -1 0
190 313 -1 0
189 313 -1 0
187 313 -1 0
186 313 -1 0
185 313 -1 0
184 313 -1 0
183 313 -1 0
182 313 -1 0
181 313 -1 0
180 313 -1 0
179 313 -1 0
178 313 -1 0
177 313 -1 0
176 313 -1 0
175 313 -1 0
174 313 -1 0
169 313 -1 0
168 313 -1 0
167 313 -1 0
166 313 -1 0
165 313 -1 0
164 313 -1 0
163 313 -1 0
162 313 -1 0
161 313 -1 0
160 313 -1 0
313 312 -1 0
312 312 -1 0
311 312 -1 0
310 312 -1 0
309 312 -1 0
308 312 -1 0
307 312 -1 0
306 312 -1 0
304 312 -1 0
303 312 -1 0
302 312 -1 0
301 312 -1 0
300 312 -1 0
299 312 -1 0
298 312 -1 0
297 312 -1 0
296 312 -1 0
295 312 -1 0
294 312 -1 0
293 312 -1 0
292 312 -1 0
237 312 -1 0
236 312 -1 0
235 312 -1 0
234 312 -1 0
233 312 -1 0
232 312 -1 0
231 312 -1 0
230 312 -1 0
229 312 -1 0
217 312 -1 0
216 312 -1 0
215 312 -1 0
214 312 -1 0
213 312 -1 0
212 312 -1 0
211 312 -1 0
210 312 -1 0
209 312 -1 0
208 312 -1 0
207 312 -1 0
206 312 -1 0
205 312 -1 0
204 312 -1 0
203 312 -1 0
202 312 -1 0
201 312 -1 0
198 312 -1 0
197 312 -1 0
196 312 -1 0
195 312 -1 0
194 312 -1 0
193 312 -1 0
192 312 -1 0
191 312 -1 0
190 312 -1 0
189 312 -1 0
188 312 -1 0
187 312 -1 0
186 312 -1 0
185 312 -1 0
184 312 -1 0
183 312 -1 0
182 312 -1 0
181 312 -1 0
180 312 -1 0
179 312 -1 0
178 312 -1 0
177 312 -1 0
176 312 -1 0
175 312 -1 0
174 312 -1 0
170 312 -1 0
169 312 -1 0
168 312 -1 0
167 312 -1 0
166 312 -1 0
165 312 -1 0
164 312 -1 0
163 312 -1 0
162 312 -1 0
161 312 -1 0
160 312 -1 0
159 312 -1 0
314 311 -1 0
313 311 -1 0
312 311 -1 0
311 311 -1 0
310 311 -1 0
309 311 -1 0
308 311 -1 0
307 311 -1 0
306 311 -1 0
305 311 -1 0
304 311 -1 0
303 311 -1 0
302 311 -1 0
301 311 -1 0
300 311 -1 0
299 311 -1 0
298 311 -1 0
297 311 -1 0
296 311 -1 0
295 311 -1 0
294 311 -1 0
293 311 -1 0
292 311 -1 0
236 311 -1 0
235 311 -1 0
234 311 -1 0
233 311 -1 0
232 311 -1 0
231 311 -1 0
230 311 -1 0
217 311 -1 0
216 311 -1 0
215 311 -1 0
214 311 -1 0
213 311 -1 0
212 311 -1 0
211 311 -1 0
210 311 -1 0
209 311 -1 0
208 311 -1 0
207 311 -1 0
206 311 -1 0
205 311 -1 0
204 311 -1 0
203 311 -1 0
202 311 -1 0
201 311 -1 0
197 311 -1 0
196 311 -1 0
195 311 -1 0
194 311 -1 0
193 311 -1 0
192 311 -1 0
191 311 -1 0
190 311 -1 0
189 311 -1 0
188 311 -1 0
187 311 -1 0
186 311 -1 0
185 311 -1 0
184 311 -1 0
183 311 -1 0
182 311 -1 0
181 311 -1 0
180 311 -1 0
179 311 -1 0
178 311 -1 0
177 311 -1 0
176 311 -1 0
175 311 -1 0
174 311 -1 0
173 311 -1 0
170 311 -1 0
169 311 -1 0
168 311 -1 0
167 311 -1 0
166 311 -1 0
165 311 -1 0
164 311 -1 0
163 311 -1 0
162 311 -1 0
161 311 -1 0
160 311 -1 0
159 311 -1 0
143 311 -1 0
142 311 -1 0
315 310 -1 0
314 310 -1 0
313 310 -1 0
312 310 -1 0
311 310 -1 0
310 310 -1 0
309 310 -1 0
308 310 -1 0
307 310 -1 0
306 310 -1 0
305 310 -1 0
304 310 -1 0
303 310 -1 0
302 310 -1 0
301 310 -1 0
300 310 -1 0
299 310 -1 0
298 310 -1 0
297 310 -1 0
296 310 -1 0
295 310 -1 0
294 310 -1 0
293 310 -1 0
292 310 -1 0
233 310 -1 0
217 310 -1 0
216 310 -1 0
215 310 -1 0
214 310 -1 0
213 310 -1 0
212 310 -1 0
211 310 -1 0
210 310 -1 0
209 310 -1 0
208 310 -1 0
207 310 -1 0
206 310 -1 0
205 310 -1 0
204 310 -1 0
203 310 -1 0
202 310 -1 0
201 310 -1 0
197 310 -1 0
196 310 -1 0
195 310 -1 0
194 310 -1 0
193 310 -1 0
192 310 -1 0
191 310 -1 0
190 310 -1 0
189 310 -1 0
187 310 -1 0
186 310 -1 0
185 310 -1 0
184 310 -1 0
183 310 -1 0
182 310 -1 0
181 310 -1 0
180 310 -1 0
179 310 -1 0
178 310 -1 0
177 310 -1 0
176 310 -1 0
175 310 -1 0
174 310 -1 0
170 310 -1 0
169 310 -1 0
168 310 -1 0
167 310 -1 0
166 310 -1 0
165 310 -1 0
164 310 -1 0
163 310 -1 0
162 310 -1 0
161 310 -1 0
160 310 -1 0
159 310 -1 0
146 310 -1 0
145 310 -1 0
144 310 -1 0
143 310 -1 0
142 310 -1 0
141 310 -1 0
140 310 -1 0
139 310 -1 0
315 309 -1 0
314 309 -1 0
313 309 -1 0
312 309 -1 0
311 309 -1 0
310 309 -1 0
309 309 -1 0
308 309 -1 0
307 309 -1 0
306 309 -1 0
305 309 -1 0
304 309 -1 0
303 309 -1 0
302 309 -1 0
301 309 -1 0
300 309 -1 0
299 309 -1 0
298 309 -1 0
297 309 -1 0
296 309 -1 0
295 309 -1 0
294 309 -1 0
293 309 -1 0
216 309 -1 0
215 309 -1 0
214 309 -1 0
213 309 -1 0
212 309 -1 0
211 309 -1 0
210 309 -1 0
209 309 -1 0
208 309 -1 0
207 309 -1 0
206 309 -1 0
205 309 -1 0
204 309 -1 0
203 309 -1 0
202 309 -1 0
197 309 -1 0
196 309 -1 0
195 309 -1 0
194 309 -1 0
193 309 -1 0
192 309 -1 0
191 309 -1 0
190 309 -1 0
189 309 -1 0
187 309 -1 0
186 309 -1 0
185 309 -1 0
184 309 -1 0
183 309 -1 0
182 309 -1 0
181 309 -1 0
180 309 -1 0
179 309 -1 0
178 309 -1 0
177 309 -1 0
176 309 -1 0
175 309 -1 0
174 309 -1 0
171 309 -1 0
170 309 -1 0
169 309 -1 0
168 309 -1 0
167 309 -1 0
166 309 -1 0
165 309 -1 0
164 309 -1 0
163 309 -1 0
162 309 -1 0
161 309 -1 0
160 309 -1 0
159 309 -1 0
158 309 -1 0
147 309 -1 0
146 309 -1 0
145 309 -1 0
144 309 -1 0
143 309 -1 0
142 309 -1 0
141 309 -1 0
140 309 -1 0
139 309 -1 0
138 309 -1 0
134 309 -1 0
318 308 -1 0
317 308 -1 0
316 308 -1 0
315 308 -1 0
314 308 -1 0
313 308 -1 0
312 308 -1 0
311 308 -1 0
310 308 -1 0
309 308 -1 0
308 308 -1 0
307 308 -1 0
306 308 -1 0
305 308 -1 0
304 308 -1 0
303 308 -1 0
302 308 -1 0
301 308 -1 0
300 308 -1 0
299 308 -1 0
298 308 -1 0
297 308 -1 0
296 308 -1 0
213 308 -1 0
207 308 -1 0
205 308 -1 0
196 308 -1 0
195 308 -1 0
194 308 -1 0
193 308 -1 0
192 308 -1 0
191 308 -1 0
190 308 -1 0
187 308 -1 0
186 308 -1 0
185 308 -1 0
184 308 -1 0
183 308 -1 0
182 308 -1 0
181 308 -1 0
180 308 -1 0
179 308 -1 0
178 308 -1 0
177 308 -1 0
176 308 -1 0
175 308 -1 0
174 308 -1 0
170 308 -1 0
169 308 -1 0
168 308 -1 0
167 308 -1 0
166 308 -1 0
165 308 -1 0
164 308 -1 0
163 308 -1 0
162 308 -1 0
161 308 -1 0
160 308 -1 0
159 308 -1 0
147 308 -1 0
146 308 -1 0
145 308 -1 0
144 308 -1 0
143 308 -1 0
142 308 -1 0
141 308 -1 0
140 308 -1 0
139 308 -1 0
138 308 -1 0
137 308 -1 0
136 308 -1 0
135 308 -1 0
134 308 -1 0
133 308 -1 0
132 308 -1 0
131 308 -1 0
319 307 -1 0
318 307 -1 0
317 307 -1 0
316 307 -1 0
315 307 -1 0
314 307 -1 0
313 307 -1 0
312 307 -1 0
311 307 -1 0
310 307 -1 0
309 307 -1 0
308 307 -1 0
307 307 -1 0
306 307 -1 0
305 307 -1 0
303 307 -1 0
302 307 -1 0
301 307 -1 0
300 307 -1 0
299 307 -1 0
298 307 -1 0
297 307 -1 0
193 307 -1 0
186 307 -1 0
185 307 -1 0
184 307 -1 0
183 307 -1 0
182 307 -1 0
181 307 -1 0
180 307 -1 0
179 307 -1 0
178 307 -1 0
177 307 -1 0
176 307 -1 0
175 307 -1 0
170 307 -1 0
169 307 -1 0
168 307 -1 0
167 307 -1 0
166 307 -1 0
165 307 -1 0
164 307 -1 0
163 307 -1 0
162 307 -1 0
161 307 -1 0
160 307 -1 0
159 307 -1 0
147 307 -1 0
146 307 -1 0
145 307 -1 0
144 307 -1 0
143 307 -1 0
142 307 -1 0
141 307 -1 0
140 307 -1 0
139 307 -1 0
138 307 -1 0
137 307 -1 0
136 307 -1 0
135 307 -1 0
134 307 -1 0
133 307 -1 0
132 307 -1 0
131 307 -1 0
130 307 -1 0
127 307 -1 0
126 307 -1 0
319 306 -1 0
318 306 -1 0
317 306 -1 0
316 306 -1 0
315 306 -1 0
314 306 -1 0
313 306 -1 0
312 306 -1 0
311 306 -1 0
310 306 -1 0
309 306 -1 0
308 306 -1 0
307 306 -1 0
306 306 -1 0
305 306 -1 0
300 306 -1 0
223 306 -1 0
183 306 -1 0
178 306 -1 0
170 306 -1 0
169 306 -1 0
168 306 -1 0
167 306 -1 0
166 306 -1 0
165 306 -1 0
164 306 -1 0
163 306 -1 0
162 306 -1 0
161 306 -1 0
160 306 -1 0
159 306 -1 0
148 306 -1 0
147 306 -1 0
146 306 -1 0
145 306 -1 0
144 306 -1 0
143 306 -1 0
142 306 -1 0
141 306 -1 0
140 306 -1 0
139 306 -1 0
138 306 -1 0
137 306 -1 0
136 306 -1 0
135 306 -1 0
134 306 -1 0
133 306 -1 0
132 306 -1 0
131 306 -1 0
130 306 -1 0
129 306 -1 0
128 306 -1 0
127 306 -1 0
126 306 -1 0
125 306 -1 0
124 306 -1 0
123 306 -1 0
319 305 -1 0
318 305 -1 0
317 305 -1 0
316 305 -1 0
315 305 -1 0
314 305 -1 0
313 305 -1 0
312 305 -1 0
311 305 -1 0
310 305 -1 0
309 305 -1 0
308 305 -1 0
307 305 -1 0
306 305 -1 0
305 305 -1 0
226 305 -1 0
225 305 -1 0
224 305 -1 0
223 305 -1 0
222 305 -1 0
221 305 -1 0
220 305 -1 0
169 305 -1 0
168 305 -1 0
167 305 -1 0
166 305 -1 0
165 305 -1 0
164 305 -1 0
163 305 -1 0
162 305 -1 0
161 305 -1 0
160 305 -1 0
147 305 -1 0
146 305 -1 0
145 305 -1 0
144 305 -1 0
143 305 -1 0
142 305 -1 0
141 305 -1 0
140 305 -1 0
139 305 -1 0
138 305 -1 0
137 305 -1 0
136 305 -1 0
135 305 -1 0
134 305 -1 0
133 305 -1 0
132 305 -1 0
131 305 -1 0
130 305 -1 0
129 305 -1 0
128 305 -1 0
127 305 -1 0
126 305 -1 0
125 305 -1 0
124 305 -1 0
123 305 -1 0
122 305 -1 0
320 304 -1 0
319 304 -1 0
318 304 -1 0
317 304 -1 0
316 304 -1 0
315 304 -1 0
314 304 -1 0
313 304 -1 0
312 304 -1 0
311 304 -1 0
310 304 -1 0
309 304 -1 0
308 304 -1 0
307 304 -1 0
306 304 -1 0
227 304 -1 0
226 304 -1 0
225 304 -1 0
224 304 -1 0
223 304 -1 0
222 304 -1 0
221 304 -1 0
220 304 -1 0
219 304 -1 0
166 304 -1 0
163 304 -1 0
147 304 -1 0
146 304 -1 0
145 304 -1 0
144 304 -1 0
143 304 -1 0
142 304 -1 0
141 304 -1 0
140 304 -1 0
139 304 -1 0
138 304 -1 0
137 304 -1 0
136 304 -1 0
135 304 -1 0
134 304 -1 0
133 304 -1 0
132 304 -1 0
131 304 -1 0
130 304 -1 0
129 304 -1 0
128 304 -1 0
127 304 -1 0
126 304 -1 0
125 304 -1 0
124 304 -1 0
123 304 -1 0
122 304 -1 0
121 304 -1 0
120 304 -1 0
116 304 -1 0
320 303 -1 0
319 303 -1 0
318 303 -1 0
317 303 -1 0
316 303 -1 0
315 303 -1 0
314 303 -1 0
313 303 -1 0
312 303 -1 0
311 303 -1 0
310 303 -1 0
309 303 -1 0
308 303 -1 0
227 303 -1 0
226 303 -1 0
225 303 -1 0
224 303 -1 0
223 303 -1 0
222 303 -1 0
221 303 -1 0
220 303 -1 0
219 303 -1 0
147 303 -1 0
146 303 -1 0
145 303 -1 0
144 303 -1 0
143 303 -1 0
142 303 -1 0
141 303 -1 0
140 303 -1 0
139 303 -1 0
138 303 -1 0
137 303 -1 0
136 303 -1 0
135 303 -1 0
134 303 -1 0
133 303 -1 0
132 303 -1 0
131 303 -1 0
130 303 -1 0
129 303 -1 0
128 303 -1 0
127 303 -1 0
126 303 -1 0
125 303 -1 0
124 303 -1 0
123 303 -1 0
122 303 -1 0
121 303 -1 0
120 303 -1 0
119 303 -1 0
118 303 -1 0
117 303 -1 0
116 303 -1 0
115 303 -1 0
114 303 -1 0
113 303 -1 0
320 302 -1 0
319 302 -1 0
318 302 -1 0
317 302 -1 0
316 302 -1 0
315 302 -1 0
314 302 -1 0
313 302 -1 0
312 302 -1 0
311 302 -1 0
310 302 -1 0
227 302 -1 0
226 302 -1 0
225 302 -1 0
224 302 -1 0
223 302 -1 0
222 302 -1 0
221 302 -1 0
220 302 -1 0
219 302 -1 0
146 302 -1 0
145 302 -1 0
144 302 -1 0
143 302 -1 0
142 302 -1 0
141 302 -1 0
140 302 -1 0
139 302 -1 0
138 302 -1 0
137 302 -1 0
136 302 -1 0
135 302 -1 0
134 302 -1 0
133 302 -1 0
132 302 -1 0
131 302 -1 0
130 302 -1 0
129 302 -1 0
128 302 -1 0
127 302 -1 0
126 302 -1 0
125 302 -1 0
124 302 -1 0
123 302 -1 0
122 302 -1 0
121 302 -1 0
120 302 -1 0
119 302 -1 0
118 302 -1 0
117 302 -1 0
116 302 -1 0
115 302 -1 0
114 302 -1 0
113 302 -1 0
112 302 -1 0
319 301 -1 0
318 301 -1 0
317 301 -1 0
316 301 -1 0
315 301 -1 0
314 301 -1 0
313 301 -1 0
312 301 -1 0
311 301 -1 0
310 301 -1 0
228 301 -1 0
227 301 -1 0
226 301 -1 0
225 301 -1 0
224 301 -1 0
223 301 -1 0
222 301 -1 0
221 301 -1 0
220 301 -1 0
219 301 -1 0
218 301 -1 0
143 301 -1 0
142 301 -1 0
138 301 -1 0
137 301 -1 0
136 301 -1 0
135 301 -1 0
134 301 -1 0
133 301 -1 0
132 301 -1 0
131 301 -1 0
130 301 -1 0
129 301 -1 0
128 301 -1 0
127 301 -1 0
126 301 -1 0
125 301 -1 0
124 301 -1 0
123 301 -1 0
122 301 -1 0
121 301 -1 0
120 301 -1 0
119 301 -1 0
118 301 -1 0
117 301 -1 0
116 301 -1 0
115 301 -1 0
114 301 -1 0
113 301 -1 0
112 301 -1 0
111 301 -1 0
320 300 -1 0
319 300 -1 0
318 300 -1 0
317 300 -1 0
316 300 -1 0
315 300 -1 0
314 300 -1 0
313 300 -1 0
312 300 -1 0
311 300 -1 0
310 300 -1 0
227 300 -1 0
226 300 -1 0
225 300 -1 0
224 300 -1 0
223 300 -1 0
222 300 -1 0
221 300 -1 0
220 300 -1 0
219 300 -1 0
137 300 -1 0
136 300 -1 0
135 300 -1 0
134 300 -1 0
133 300 -1 0
132 300 -1 0
131 300 -1 0
130 300 -1 0
129 300 -1 0
128 300 -1 0
127 300 -1 0
126 300 -1 0
125 300 -1 0
124 300 -1 0
123 300 -1 0
122 300 -1 0
121 300 -1 0
120 300 -1 0
119 300 -1 0
118 300 -1 0
117 300 -1 0
116 300 -1 0
115 300 -1 0
114 300 -1 0
113 300 -1 0
112 300 -1 0
111 300 -1 0
110 300 -1 0
109 300 -1 0
108 300 -1 0
319 299 -1 0
318 299 -1 0
317 299 -1 0
316 299 -1 0
315 299 -1 0
314 299 -1 0
313 299 -1 0
312 299 -1 0
311 299 -1 0
227 299 -1 0
226 299 -1 0
225 299 -1 0
224 299 -1 0
223 299 -1 0
222 299 -1 0
221 299 -1 0
220 299 -1 0
219 299 -1 0
134 299 -1 0
131 299 -1 0
130 299 -1 0
129 299 -1 0
128 299 -1 0
127 299 -1 0
126 299 -1 0
125 299 -1 0
