11733 408 341
93 313 -1 0
92 313 -1 0
91 313 -1 0
90 313 -1 0
89 313 -1 0
88 313 -1 0
87 313 -1 0
86 313 -1 0
85 313 -1 0
84 313 -1 0
83 313 -1 0
82 313 -1 0
81 313 -1 0
80 313 -1 0
79 313 -1 0
78 313 -1 0
77 313 -1 0
76 313 -1 0
75 313 -1 0
74 313 -1 0
73 313 -1 0
72 313 -1 0
71 313 -1 0
70 313 -1 0
69 313 -1 0
68 313 -1 0
67 313 -1 0
66 313 -1 0
65 313 -1 0
64 313 -1 0
63 313 -1 0
62 313 -1 0
61 313 -1 0
60 313 -1 0
59 313 -1 0
58 313 -1 0
57 313 -1 0
56 313 -1 0
55 313 -1 0
54 313 -1 0
53 313 -1 0
105 312 -1 0
104 312 -1 0
103 312 -1 0
102 312 -1 0
101 312 -1 0
100 312 -1 0
99 312 -1 0
98 312 -1 0
97 312 -1 0
96 312 -1 0
95 312 -1 0
94 312 -1 0
93 312 -1 0
92 312 -1 0
91 312 -1 0
90 312 -1 0
89 312 -1 0
88 312 -1 0
87 312 -1 0
86 312 -1 0
85 312 -1 0
84 312 -1 0
83 312 -1 0
82 312 -1 0
81 312 -1 0
80 312 -1 0
79 312 -1 0
78 312 -1 0
77 312 -1 0
76 312 -1 0
75 312 -1 0
74 312 -1 0
73 312 -1 0
72 312 -1 0
71 312 -1 0
70 312 -1 0
69 312 -1 0
68 312 -1 0
67 312 -1 0
66 312 -1 0
65 312 -1 0
64 312 -1 0
63 312 -1 0
62 312 -1 0
61 312 -1 0
60 312 -1 0
59 312 -1 0
58 312 -1 0
57 312 -1 0
56 312 -1 0
55 312 -1 0
54 312 -1 0
53 312 -1 0
52 312 -1 0
298 311 -1 0
297 311 -1 0
292 311 -1 0
288 311 -1 0
272 311 -1 0
270 311 -1 0
106 311 -1 0
105 311 -1 0
104 311 -1 0
103 311 -1 0
102 311 -1 0
101 311 -1 0
100 311 -1 0
99 311 -1 0
98 311 -1 0
97 311 -1 0
96 311 -1 0
95 311 -1 0
94 311 -1 0
93 311 -1 0
92 311 -1 0
91 311 -1 0
90 311 -1 0
89 311 -1 0
88 311 -1 0
87 311 -1 0
86 311 -1 0
85 311 -1 0
84 311 -1 0
83 311 -1 0
80 311 -1 0
79 311 -1 0
78 311 -1 0
77 311 -1 0
76 311 -1 0
75 311 -1 0
74 311 -1 0
73 311 -1 0
72 311 -1 0
71 311 -1 0
70 311 -1 0
69 311 -1 0
68 311 -1 0
67 311 -1 0
66 311 -1 0
65 311 -1 0
64 311 -1 0
63 311 -1 0
62 311 -1 0
61 311 -1 0
60 311 -1 0
59 311 -1 0
58 311 -1 0
57 311 -1 0
56 311 -1 0
55 311 -1 0
54 311 -1 0
53 311 -1 0
52 311 -1 0
301 310 -1 0
300 310 -1 0
299 310 -1 0
298 310 -1 0
297 310 -1 0
296 310 -1 0
295 310 -1 0
294 310 -1 0
293 310 -1 0
292 310 -1 0
291 310 -1 0
290 310 -1 0
289 310 -1 0
288 310 -1 0
287 310 -1 0
286 310 -1 0
285 310 -1 0
275 310 -1 0
274 310 -1 0
273 310 -1 0
272 310 -1 0
271 310 -1 0
270 310 -1 0
269 310 -1 0
268 310 -1 0
267 310 -1 0
108 310 -1 0
107 310 -1 0
106 310 -1 0
105 310 -1 0
104 310 -1 0
103 310 -1 0
102 310 -1 0
101 310 -1 0
100 310 -1 0
99 310 -1 0
98 310 -1 0
97 310 -1 0
96 310 -1 0
95 310 -1 0
94 310 -1 0
92 310 -1 0
91 310 -1 0
90 310 -1 0
86 310 -1 0
77 310 -1 0
76 310 -1 0
74 310 -1 0
69 310 -1 0
67 310 -1 0
66 310 -1 0
65 310 -1 0
64 310 -1 0
63 310 -1 0
62 310 -1 0
61 310 -1 0
60 310 -1 0
59 310 -1 0
58 310 -1 0
57 310 -1 0
56 310 -1 0
55 310 -1 0
54 310 -1 0
53 310 -1 0
52 310 -1 0
302 309 -1 0
301 309 -1 0
300 309 -1 0
299 309 -1 0
298 309 -1 0
297 309 -1 0
296 309 -1 0
295 309 -1 0
294 309 -1 0
293 309 -1 0
292 309 -1 0
291 309 -1 0
290 309 -1 0
289 309 -1 0
288 309 -1 0
287 309 -1 0
286 309 -1 0
285 309 -1 0
284 309 -1 0
276 309 -1 0
275 309 -1 0
274 309 -1 0
273 309 -1 0
272 309 -1 0
271 309 -1 0
270 309 -1 0
269 309 -1 0
268 309 -1 0
267 309 -1 0
266 309 -1 0
109 309 -1 0
108 309 -1 0
107 309 -1 0
106 309 -1 0
105 309 -1 0
104 309 -1 0
103 309 -1 0
102 309 -1 0
101 309 -1 0
100 309 -1 0
99 309 -1 0
98 309 -1 0
97 309 -1 0
96 309 -1 0
64 309 -1 0
63 309 -1 0
62 309 -1 0
61 309 -1 0
60 309 -1 0
59 309 -1 0
58 309 -1 0
57 309 -1 0
56 309 -1 0
55 309 -1 0
54 309 -1 0
53 309 -1 0
306 308 -1 0
305 308 -1 0
302 308 -1 0
301 308 -1 0
300 308 -1 0
299 308 -1 0
298 308 -1 0
297 308 -1 0
296 308 -1 0
295 308 -1 0
294 308 -1 0
293 308 -1 0
292 308 -1 0
291 308 -1 0
290 308 -1 0
289 308 -1 0
288 308 -1 0
287 308 -1 0
286 308 -1 0
285 308 -1 0
284 308 -1 0
276 308 -1 0
275 308 -1 0
274 308 -1 0
273 308 -1 0
272 308 -1 0
271 308 -1 0
270 308 -1 0
269 308 -1 0
268 308 -1 0
267 308 -1 0
266 308 -1 0
242 308 -1 0
240 308 -1 0
109 308 -1 0
108 308 -1 0
107 308 -1 0
106 308 -1 0
105 308 -1 0
104 308 -1 0
103 308 -1 0
102 308 -1 0
101 308 -1 0
100 308 -1 0
99 308 -1 0
98 308 -1 0
97 308 -1 0
96 308 -1 0
61 308 -1 0
60 308 -1 0
59 308 -1 0
58 308 -1 0
57 308 -1 0
56 308 -1 0
55 308 -1 0
54 308 -1 0
53 308 -1 0
315 307 -1 0
309 307 -1 0
308 307 -1 0
307 307 -1 0
306 307 -1 0
305 307 -1 0
304 307 -1 0
303 307 -1 0
302 307 -1 0
301 307 -1 0
300 307 -1 0
299 307 -1 0
298 307 -1 0
297 307 -1 0
296 307 -1 0
295 307 -1 0
294 307 -1 0
293 307 -1 0
292 307 -1 0
291 307 -1 0
290 307 -1 0
289 307 -1 0
288 307 -1 0
287 307 -1 0
286 307 -1 0
285 307 -1 0
284 307 -1 0
276 307 -1 0
275 307 -1 0
274 307 -1 0
273 307 -1 0
272 307 -1 0
271 307 -1 0
270 307 -1 0
269 307 -1 0
268 307 -1 0
267 307 -1 0
266 307 -1 0
245 307 -1 0
244 307 -1 0
243 307 -1 0
242 307 -1 0
241 307 -1 0
240 307 -1 0
239 307 -1 0
238 307 -1 0
237 307 -1 0
109 307 -1 0
108 307 -1 0
107 307 -1 0
106 307 -1 0
105 307 -1 0
104 307 -1 0
103 307 -1 0
102 307 -1 0
101 307 -1 0
100 307 -1 0
99 307 -1 0
98 307 -1 0
97 307 -1 0
61 307 -1 0
60 307 -1 0
59 307 -1 0
58 307 -1 0
57 307 -1 0
56 307 -1 0
55 307 -1 0
54 307 -1 0
53 307 -1 0
319 306 -1 0
318 306 -1 0
317 306 -1 0
316 306 -1 0
315 306 -1 0
314 306 -1 0
313 306 -1 0
312 306 -1 0
310 306 -1 0
309 306 -1 0
308 306 -1 0
307 306 -1 0
306 306 -1 0
305 306 -1 0
304 306 -1 0
303 306 -1 0
302 306 -1 0
301 306 -1 0
300 306 -1 0
299 306 -1 0
298 306 -1 0
297 306 -1 0
296 306 -1 0
295 306 -1 0
294 306 -1 0
293 306 -1 0
292 306 -1 0
291 306 -1 0
290 306 -1 0
289 306 -1 0
288 306 -1 0
287 306 -1 0
286 306 -1 0
285 306 -1 0
284 306 -1 0
283 306 -1 0
277 306 -1 0
276 306 -1 0
275 306 -1 0
274 306 -1 0
273 306 -1 0
272 306 -1 0
271 306 -1 0
270 306 -1 0
269 306 -1 0
268 306 -1 0
267 306 -1 0
266 306 -1 0
265 306 -1 0
246 306 -1 0
245 306 -1 0
244 306 -1 0
243 306 -1 0
242 306 -1 0
241 306 -1 0
240 306 -1 0
239 306 -1 0
238 306 -1 0
237 306 -1 0
236 306 -1 0
110 306 -1 0
109 306 -1 0
108 306 -1 0
107 306 -1 0
106 306 -1 0
105 306 -1 0
104 306 -1 0
103 306 -1 0
102 306 -1 0
101 306 -1 0
100 306 -1 0
99 306 -1 0
98 306 -1 0
60 306 -1 0
59 306 -1 0
58 306 -1 0
57 306 -1 0
56 306 -1 0
55 306 -1 0
54 306 -1 0
328 305 -1 0
322 305 -1 0
321 305 -1 0
320 305 -1 0
319 305 -1 0
318 305 -1 0
317 305 -1 0
316 305 -1 0
315 305 -1 0
314 305 -1 0
313 305 -1 0
312 305 -1 0
311 305 -1 0
310 305 -1 0
309 305 -1 0
308 305 -1 0
307 305 -1 0
306 305 -1 0
305 305 -1 0
304 305 -1 0
303 305 -1 0
302 305 -1 0
301 305 -1 0
300 305 -1 0
299 305 -1 0
298 305 -1 0
297 305 -1 0
296 305 -1 0
295 305 -1 0
294 305 -1 0
293 305 -1 0
292 305 -1 0
291 305 -1 0
290 305 -1 0
289 305 -1 0
288 305 -1 0
287 305 -1 0
286 305 -1 0
285 305 -1 0
284 305 -1 0
276 305 -1 0
275 305 -1 0
274 305 -1 0
273 305 -1 0
272 305 -1 0
271 305 -1 0
270 305 -1 0
269 305 -1 0
268 305 -1 0
267 305 -1 0
266 305 -1 0
246 305 -1 0
245 305 -1 0
244 305 -1 0
243 305 -1 0
242 305 -1 0
241 305 -1 0
240 305 -1 0
239 305 -1 0
238 305 -1 0
237 305 -1 0
236 305 -1 0
112 305 -1 0
111 305 -1 0
110 305 -1 0
109 305 -1 0
108 305 -1 0
107 305 -1 0
106 305 -1 0
105 305 -1 0
104 305 -1 0
103 305 -1 0
102 305 -1 0
101 305 -1 0
100 305 -1 0
57 305 -1 0
333 304 -1 0
331 304 -1 0
330 304 -1 0
329 304 -1 0
328 304 -1 0
327 304 -1 0
326 304 -1 0
325 304 -1 0
323 304 -1 0
322 304 -1 0
321 304 -1 0
320 304 -1 0
319 304 -1 0
318 304 -1 0
317 304 -1 0
316 304 -1 0
315 304 -1 0
314 304 -1 0
313 304 -1 0
312 304 -1 0
311 304 -1 0
310 304 -1 0
309 304 -1 0
308 304 -1 0
307 304 -1 0
306 304 -1 0
305 304 -1 0
304 304 -1 0
303 304 -1 0
302 304 -1 0
301 304 -1 0
300 304 -1 0
299 304 -1 0
298 304 -1 0
297 304 -1 0
296 304 -1 0
295 304 -1 0
294 304 -1 0
293 304 -1 0
292 304 -1 0
291 304 -1 0
290 304 -1 0
289 304 -1 0
288 304 -1 0
287 304 -1 0
286 304 -1 0
285 304 -1 0
284 304 -1 0
276 304 -1 0
275 304 -1 0
274 304 -1 0
273 304 -1 0
272 304 -1 0
271 304 -1 0
270 304 -1 0
269 304 -1 0
268 304 -1 0
267 304 -1 0
266 304 -1 0
246 304 -1 0
245 304 -1 0
244 304 -1 0
243 304 -1 0
242 304 -1 0
241 304 -1 0
240 304 -1 0
239 304 -1 0
238 304 -1 0
237 304 -1 0
236 304 -1 0
113 304 -1 0
112 304 -1 0
111 304 -1 0
110 304 -1 0
109 304 -1 0
108 304 -1 0
107 304 -1 0
106 304 -1 0
105 304 -1 0
104 304 -1 0
103 304 -1 0
102 304 -1 0
101 304 -1 0
336 303 -1 0
335 303 -1 0
334 303 -1 0
333 303 -1 0
332 303 -1 0
331 303 -1 0
330 303 -1 0
329 303 -1 0
328 303 -1 0
327 303 -1 0
326 303 -1 0
325 303 -1 0
324 303 -1 0
323 303 -1 0
322 303 -1 0
321 303 -1 0
320 303 -1 0
319 303 -1 0
318 303 -1 0
317 303 -1 0
316 303 -1 0
315 303 -1 0
314 303 -1 0
313 303 -1 0
312 303 -1 0
311 303 -1 0
310 303 -1 0
309 303 -1 0
308 303 -1 0
307 303 -1 0
306 303 -1 0
305 303 -1 0
304 303 -1 0
303 303 -1 0
302 303 -1 0
301 303 -1 0
300 303 -1 0
299 303 -1 0
298 303 -1 0
297 303 -1 0
296 303 -1 0
295 303 -1 0
294 303 -1 0
293 303 -1 0
292 303 -1 0
291 303 -1 0
290 303 -1 0
289 303 -1 0
288 303 -1 0
287 303 -1 0
286 303 -1 0
285 303 -1 0
284 303 -1 0
276 303 -1 0
275 303 -1 0
274 303 -1 0
273 303 -1 0
272 303 -1 0
271 303 -1 0
270 303 -1 0
269 303 -1 0
268 303 -1 0
267 303 -1 0
266 303 -1 0
247 303 -1 0
246 303 -1 0
245 303 -1 0
244 303 -1 0
243 303 -1 0
242 303 -1 0
241 303 -1 0
240 303 -1 0
239 303 -1 0
238 303 -1 0
237 303 -1 0
236 303 -1 0
235 303 -1 0
113 303 -1 0
112 303 -1 0
111 303 -1 0
110 303 -1 0
109 303 -1 0
108 303 -1 0
107 303 -1 0
106 303 -1 0
105 303 -1 0
104 303 -1 0
103 303 -1 0
102 303 -1 0
101 303 -1 0
337 302 -1 0
336 302 -1 0
335 302 -1 0
334 302 -1 0
333 302 -1 0
332 302 -1 0
331 302 -1 0
330 302 -1 0
329 302 -1 0
328 302 -1 0
327 302 -1 0
326 302 -1 0
325 302 -1 0
324 302 -1 0
323 302 -1 0
322 302 -1 0
321 302 -1 0
320 302 -1 0
319 302 -1 0
318 302 -1 0
317 302 -1 0
316 302 -1 0
315 302 -1 0
314 302 -1 0
313 302 -1 0
312 302 -1 0
311 302 -1 0
310 302 -1 0
309 302 -1 0
308 302 -1 0
307 302 -1 0
306 302 -1 0
305 302 -1 0
304 302 -1 0
303 302 -1 0
302 302 -1 0
301 302 -1 0
300 302 -1 0
299 302 -1 0
298 302 -1 0
297 302 -1 0
296 302 -1 0
295 302 -1 0
294 302 -1 0
293 302 -1 0
292 302 -1 0
291 302 -1 0
290 302 -1 0
289 302 -1 0
288 302 -1 0
287 302 -1 0
286 302 -1 0
285 302 -1 0
275 302 -1 0
274 302 -1 0
273 302 -1 0
272 302 -1 0
271 302 -1 0
270 302 -1 0
269 302 -1 0
268 302 -1 0
267 302 -1 0
246 302 -1 0
245 302 -1 0
244 302 -1 0
243 302 -1 0
242 302 -1 0
241 302 -1 0
240 302 -1 0
239 302 -1 0
238 302 -1 0
237 302 -1 0
236 302 -1 0
113 302 -1 0
112 302 -1 0
111 302 -1 0
110 302 -1 0
109 302 -1 0
108 302 -1 0
107 302 -1 0
106 302 -1 0
105 302 -1 0
104 302 -1 0
103 302 -1 0
102 302 -1 0
101 302 -1 0
339 301 -1 0
337 301 -1 0
336 301 -1 0
335 301 -1 0
334 301 -1 0
333 301 -1 0
332 301 -1 0
331 301 -1 0
330 301 -1 0
329 301 -1 0
328 301 -1 0
327 301 -1 0
326 301 -1 0
325 301 -1 0
324 301 -1 0
323 301 -1 0
322 301 -1 0
321 301 -1 0
320 301 -1 0
319 301 -1 0
318 301 -1 0
317 301 -1 0
316 301 -1 0
315 301 -1 0
314 301 -1 0
313 301 -1 0
312 301 -1 0
311 301 -1 0
310 301 -1 0
309 301 -1 0
308 301 -1 0
307 301 -1 0
306 301 -1 0
305 301 -1 0
304 301 -1 0
303 301 -1 0
302 301 -1 0
301 301 -1 0
300 301 -1 0
299 301 -1 0
298 301 -1 0
297 301 -1 0
296 301 -1 0
295 301 -1 0
294 301 -1 0
293 301 -1 0
292 301 -1 0
288 301 -1 0
272 301 -1 0
270 301 -1 0
246 301 -1 0
245 301 -1 0
244 301 -1 0
243 301 -1 0
242 301 -1 0
241 301 -1 0
240 301 -1 0
239 301 -1 0
238 301 -1 0
237 301 -1 0
236 301 -1 0
114 301 -1 0
113 301 -1 0
112 301 -1 0
111 301 -1 0
110 301 -1 0
109 301 -1 0
108 301 -1 0
107 301 -1 0
106 301 -1 0
105 301 -1 0
104 301 -1 0
103 301 -1 0
102 301 -1 0
342 300 -1 0
341 300 -1 0
340 300 -1 0
339 300 -1 0
338 300 -1 0
337 300 -1 0
336 300 -1 0
335 300 -1 0
334 300 -1 0
333 300 -1 0
332 300 -1 0
331 300 -1 0
330 300 -1 0
329 300 -1 0
328 300 -1 0
327 300 -1 0
326 300 -1 0
325 300 -1 0
324 300 -1 0
323 300 -1 0
322 300 -1 0
321 300 -1 0
320 300 -1 0
319 300 -1 0
318 300 -1 0
317 300 -1 0
316 300 -1 0
315 300 -1 0
314 300 -1 0
313 300 -1 0
312 300 -1 0
311 300 -1 0
310 300 -1 0
309 300 -1 0
308 300 -1 0
307 300 -1 0
306 300 -1 0
305 300 -1 0
304 300 -1 0
303 300 -1 0
302 300 -1 0
301 300 -1 0
300 300 -1 0
299 300 -1 0
298 300 -1 0
297 300 -1 0
296 300 -1 0
295 300 -1 0
294 300 -1 0
293 300 -1 0
292 300 -1 0
246 300 -1 0
245 300 -1 0
244 300 -1 0
243 300 -1 0
242 300 -1 0
241 300 -1 0
240 300 -1 0
239 300 -1 0
238 300 -1 0
237 300 -1 0
236 300 -1 0
221 300 -1 0
220 300 -1 0
219 300 -1 0
114 300 -1 0
113 300 -1 0
112 300 -1 0
111 300 -1 0
110 300 -1 0
109 300 -1 0
108 300 -1 0
107 300 -1 0
106 300 -1 0
105 300 -1 0
104 300 -1 0
345 299 -1 0
344 299 -1 0
343 299 -1 0
342 299 -1 0
341 299 -1 0
340 299 -1 0
339 299 -1 0
338 299 -1 0
337 299 -1 0
336 299 -1 0
335 299 -1 0
334 299 -1 0
333 299 -1 0
332 299 -1 0
331 299 -1 0
330 299 -1 0
329 299 -1 0
328 299 -1 0
327 299 -1 0
326 299 -1 0
325 299 -1 0
324 299 -1 0
323 299 -1 0
322 299 -1 0
321 299 -1 0
320 299 -1 0
319 299 -1 0
318 299 -1 0
317 299 -1 0
316 299 -1 0
315 299 -1 0
314 299 -1 0
313 299 -1 0
312 299 -1 0
311 299 -1 0
309 299 -1 0
308 299 -1 0
307 299 -1 0
306 299 -1 0
305 299 -1 0
304 299 -1 0
303 299 -1 0
302 299 -1 0
301 299 -1 0
300 299 -1 0
299 299 -1 0
298 299 -1 0
297 299 -1 0
296 299 -1 0
295 299 -1 0
294 299 -1 0
293 299 -1 0
245 299 -1 0
244 299 -1 0
243 299 -1 0
242 299 -1 0
241 299 -1 0
240 299 -1 0
239 299 -1 0
238 299 -1 0
237 299 -1 0
224 299 -1 0
223 299 -1 0
222 299 -1 0
221 299 -1 0
220 299 -1 0
219 299 -1 0
218 299 -1 0
217 299 -1 0
216 299 -1 0
114 299 -1 0
113 299 -1 0
112 299 -1 0
111 299 -1 0
110 299 -1 0
109 299 -1 0
108 299 -1 0
107 299 -1 0
106 299 -1 0
105 299 -1 0
104 299 -1 0
348 298 -1 0
347 298 -1 0
346 298 -1 0
345 298 -1 0
344 298 -1 0
343 298 -1 0
342 298 -1 0
341 298 -1 0
340 298 -1 0
339 298 -1 0
338 298 -1 0
337 298 -1 0
336 298 -1 0
335 298 -1 0
334 298 -1 0
333 298 -1 0
332 298 -1 0
331 298 -1 0
330 298 -1 0
329 298 -1 0
328 298 -1 0
327 298 -1 0
326 298 -1 0
325 298 -1 0
324 298 -1 0
323 298 -1 0
322 298 -1 0
321 298 -1 0
320 298 -1 0
319 298 -1 0
318 298 -1 0
317 298 -1 0
316 298 -1 0
315 298 -1 0
314 298 -1 0
313 298 -1 0
312 298 -1 0
306 298 -1 0
305 298 -1 0
300 298 -1 0
296 298 -1 0
242 298 -1 0
240 298 -1 0
225 298 -1 0
224 298 -1 0
223 298 -1 0
222 298 -1 0
221 298 -1 0
220 298 -1 0
219 298 -1 0
218 298 -1 0
217 298 -1 0
216 298 -1 0
215 298 -1 0
115 298 -1 0
114 298 -1 0
113 298 -1 0
112 298 -1 0
111 298 -1 0
110 298 -1 0
109 298 -1 0
108 298 -1 0
107 298 -1 0
106 298 -1 0
105 298 -1 0
349 297 -1 0
348 297 -1 0
347 297 -1 0
346 297 -1 0
345 297 -1 0
344 297 -1 0
343 297 -1 0
342 297 -1 0
341 297 -1 0
340 297 -1 0
339 297 -1 0
338 297 -1 0
337 297 -1 0
336 297 -1 0
335 297 -1 0
334 297 -1 0
333 297 -1 0
332 297 -1 0
331 297 -1 0
330 297 -1 0
329 297 -1 0
328 297 -1 0
327 297 -1 0
326 297 -1 0
325 297 -1 0
324 297 -1 0
322 297 -1 0
321 297 -1 0
320 297 -1 0
319 297 -1 0
318 297 -1 0
317 297 -1 0
316 297 -1 0
315 297 -1 0
225 297 -1 0
224 297 -1 0
223 297 -1 0
222 297 -1 0
221 297 -1 0
220 297 -1 0
219 297 -1 0
218 297 -1 0
217 297 -1 0
216 297 -1 0
215 297 -1 0
214 297 -1 0
213 297 -1 0
115 297 -1 0
114 297 -1 0
113 297 -1 0
112 297 -1 0
111 297 -1 0
110 297 -1 0
109 297 -1 0
108 297 -1 0
107 297 -1 0
106 297 -1 0
105 297 -1 0
350 296 -1 0
349 296 -1 0
348 296 -1 0
347 296 -1 0
346 296 -1 0
345 296 -1 0
344 296 -1 0
343 296 -1 0
342 296 -1 0
341 296 -1 0
340 296 -1 0
339 296 -1 0
338 296 -1 0
337 296 -1 0
336 296 -1 0
335 296 -1 0
334 296 -1 0
333 296 -1 0
332 296 -1 0
331 296 -1 0
330 296 -1 0
329 296 -1 0
328 296 -1 0
327 296 -1 0
326 296 -1 0
325 296 -1 0
319 296 -1 0
225 296 -1 0
224 296 -1 0
223 296 -1 0
222 296 -1 0
221 296 -1 0
220 296 -1 0
219 296 -1 0
218 296 -1 0
217 296 -1 0
216 296 -1 0
215 296 -1 0
214 296 -1 0
213 296 -1 0
212 296 -1 0
211 296 -1 0
210 296 -1 0
116 296 -1 0
115 296 -1 0
114 296 -1 0
113 296 -1 0
112 296 -1 0
111 296 -1 0
110 296 -1 0
109 296 -1 0
108 296 -1 0
107 296 -1 0
106 296 -1 0
105 296 -1 0
351 295 -1 0
350 295 -1 0
349 295 -1 0
348 295 -1 0
347 295 -1 0
346 295 -1 0
345 295 -1 0
344 295 -1 0
343 295 -1 0
342 295 -1 0
341 295 -1 0
340 295 -1 0
339 295 -1 0
338 295 -1 0
337 295 -1 0
336 295 -1 0
335 295 -1 0
334 295 -1 0
333 295 -1 0
332 295 -1 0
331 295 -1 0
330 295 -1 0
328 295 -1 0
226 295 -1 0
225 295 -1 0
224 295 -1 0
223 295 -1 0
222 295 -1 0
221 295 -1 0
220 295 -1 0
219 295 -1 0
218 295 -1 0
217 295 -1 0
216 295 -1 0
