567 408 341
197 146 -1 1
206 145 -1 1
205 145 -1 1
204 145 -1 1
203 145 -1 1
202 145 -1 1
201 145 -1 1
200 145 -1 1
199 145 -1 1
198 145 -1 1
197 145 -1 1
196 145 -1 1
205 144 -1 1
204 144 -1 1
203 144 -1 1
202 144 -1 1
201 144 -1 1
200 144 -1 1
199 144 -1 1
198 144 -1 1
197 144 -1 1
205 143 -1 1
204 143 -1 1
203 143 -1 1
202 143 -1 1
201 143 -1 1
200 143 -1 1
199 143 -1 1
198 143 -1 1
197 143 -1 1
205 142 -1 1
204 142 -1 1
203 142 -1 1
202 142 -1 1
201 142 -1 1
200 142 -1 1
199 142 -1 1
198 142 -1 1
197 142 -1 1
204 141 -1 1
203 141 -1 1
202 141 -1 1
201 141 -1 1
200 141 -1 1
199 141 -1 1
198 141 -1 1
201 140 -1 1
172 139 -1 1
175 138 -1 1
174 138 -1 1
173 138 -1 1
172 138 -1 1
171 138 -1 1
170 138 -1 1
169 138 -1 1
176 137 -1 1
175 137 -1 1
174 137 -1 1
173 137 -1 1
172 137 -1 1
171 137 -1 1
170 137 -1 1
169 137 -1 1
168 137 -1 1
104 137 -1 0
176 136 -1 1
175 136 -1 1
174 136 -1 1
173 136 -1 1
172 136 -1 1
171 136 -1 1
170 136 -1 1
169 136 -1 1
168 136 -1 1
107 136 -1 0
106 136 -1 0
105 136 -1 0
104 136 -1 0
103 136 -1 0
102 136 -1 0
101 136 -1 0
176 135 -1 1
175 135 -1 1
174 135 -1 1
173 135 -1 1
172 135 -1 1
171 135 -1 1
170 135 -1 1
169 135 -1 1
168 135 -1 1
108 135 -1 0
107 135 -1 0
106 135 -1 0
105 135 -1 0
104 135 -1 0
103 135 -1 0
102 135 -1 0
101 135 -1 0
100 135 -1 0
177 134 -1 1
176 134 -1 1
175 134 -1 1
174 134 -1 1
173 134 -1 1
172 134 -1 1
171 134 -1 1
170 134 -1 1
169 134 -1 1
168 134 -1 1
167 134 -1 1
108 134 -1 0
107 134 -1 0
106 134 -1 0
105 134 -1 0
104 134 -1 0
103 134 -1 0
102 134 -1 0
101 134 -1 0
100 134 -1 0
176 133 -1 1
175 133 -1 1
174 133 -1 1
173 133 -1 1
172 133 -1 1
171 133 -1 1
170 133 -1 1
169 133 -1 1
168 133 -1 1
108 133 -1 0
107 133 -1 0
106 133 -1 0
105 133 -1 0
104 133 -1 0
103 133 -1 0
102 133 -1 0
101 133 -1 0
100 133 -1 0
176 132 -1 1
175 132 -1 1
174 132 -1 1
173 132 -1 1
172 132 -1 1
171 132 -1 1
170 132 -1 1
169 132 -1 1
168 132 -1 1
109 132 -1 0
108 132 -1 0
107 132 -1 0
106 132 -1 0
105 132 -1 0
104 132 -1 0
103 132 -1 0
102 132 -1 0
101 132 -1 0
100 132 -1 0
99 132 -1 0
176 131 -1 1
175 131 -1 1
174 131 -1 1
173 131 -1 1
172 131 -1 1
171 131 -1 1
170 131 -1 1
169 131 -1 1
168 131 -1 1
108 131 -1 0
107 131 -1 0
106 131 -1 0
105 131 -1 0
104 131 -1 0
103 131 -1 0
102 131 -1 0
101 131 -1 0
100 131 -1 0
175 130 -1 1
174 130 -1 1
173 130 -1 1
172 130 -1 1
171 130 -1 1
170 130 -1 1
169 130 -1 1
108 130 -1 0
107 130 -1 0
106 130 -1 0
105 130 -1 0
104 130 -1 0
103 130 -1 0
102 130 -1 0
101 130 -1 0
100 130 -1 0
172 129 -1 1
108 129 -1 0
107 129 -1 0
106 129 -1 0
105 129 -1 0
104 129 -1 0
103 129 -1 0
102 129 -1 0
101 129 -1 0
100 129 -1 0
107 128 -1 0
106 128 -1 0
105 128 -1 0
104 128 -1 0
103 128 -1 0
102 128 -1 0
101 128 -1 0
104 127 -1 0
213 105 -1 0
216 104 -1 0
215 104 -1 0
214 104 -1 0
213 104 -1 0
212 104 -1 0
211 104 -1 0
210 104 -1 0
217 103 -1 0
216 103 -1 0
215 103 -1 0
214 103 -1 0
213 103 -1 0
212 103 -1 0
211 103 -1 0
210 103 -1 0
209 103 -1 0
217 102 -1 0
216 102 -1 0
215 102 -1 0
214 102 -1 0
213 102 -1 0
212 102 -1 0
211 102 -1 0
210 102 -1 0
209 102 -1 0
217 101 -1 0
216 101 -1 0
215 101 -1 0
214 101 -1 0
213 101 -1 0
212 101 -1 0
211 101 -1 0
210 101 -1 0
209 101 -1 0
218 100 -1 0
217 100 -1 0
216 100 -1 0
215 100 -1 0
214 100 -1 0
213 100 -1 0
212 100 -1 0
211 100 -1 0
210 100 -1 0
209 100 -1 0
208 100 -1 0
217 99 -1 0
216 99 -1 0
215 99 -1 0
214 99 -1 0
213 99 -1 0
212 99 -1 0
211 99 -1 0
210 99 -1 0
209 99 -1 0
217 98 -1 0
216 98 -1 0
215 98 -1 0
214 98 -1 0
213 98 -1 0
212 98 -1 0
211 98 -1 0
210 98 -1 0
209 98 -1 0
217 97 -1 0
216 97 -1 0
215 97 -1 0
214 97 -1 0
213 97 -1 0
212 97 -1 0
211 97 -1 0
210 97 -1 0
209 97 -1 0
216 96 -1 0
215 96 -1 0
214 96 -1 0
213 96 -1 0
212 96 -1 0
211 96 -1 0
210 96 -1 0
213 95 -1 0
357 77 -1 0
360 76 -1 0
359 76 -1 0
358 76 -1 0
357 76 -1 0
356 76 -1 0
355 76 -1 0
354 76 -1 0
361 75 -1 0
360 75 -1 0
359 75 -1 0
358 75 -1 0
357 75 -1 0
356 75 -1 0
355 75 -1 0
354 75 -1 0
353 75 -1 0
361 74 -1 0
360 74 -1 0
359 74 -1 0
358 74 -1 0
357 74 -1 0
356 74 -1 0
355 74 -1 0
354 74 -1 0
353 74 -1 0
361 73 -1 0
360 73 -1 0
359 73 -1 0
358 73 -1 0
357 73 -1 0
356 73 -1 0
355 73 -1 0
354 73 -1 0
353 73 -1 0
362 72 -1 0
361 72 -1 0
360 72 -1 0
359 72 -1 0
358 72 -1 0
357 72 -1 0
356 72 -1 0
355 72 -1 0
354 72 -1 0
353 72 -1 0
352 72 -1 0
361 71 -1 0
360 71 -1 0
359 71 -1 0
358 71 -1 0
357 71 -1 0
356 71 -1 0
355 71 -1 0
354 71 -1 0
353 71 -1 0
361 70 -1 0
360 70 -1 0
359 70 -1 0
358 70 -1 0
357 70 -1 0
356 70 -1 0
355 70 -1 0
354 70 -1 0
353 70 -1 0
361 69 -1 0
360 69 -1 0
359 69 -1 0
358 69 -1 0
357 69 -1 0
356 69 -1 0
355 69 -1 0
354 69 -1 0
353 69 -1 0
360 68 -1 0
359 68 -1 0
358 68 -1 0
357 68 -1 0
356 68 -1 0
355 68 -1 0
354 68 -1 0
357 67 -1 0
