729 408 341
355 91 -1 0
354 91 -1 0
353 91 -1 0
352 91 -1 0
351 91 -1 0
350 91 -1 0
349 91 -1 0
348 91 -1 0
347 91 -1 0
255 91 -1 0
254 91 -1 0
253 91 -1 0
252 91 -1 0
251 91 -1 0
250 91 -1 0
249 91 -1 0
248 91 -1 0
247 91 -1 0
356 90 -1 0
355 90 -1 0
354 90 -1 0
353 90 -1 0
352 90 -1 0
351 90 -1 0
350 90 -1 0
349 90 -1 0
348 90 -1 0
347 90 -1 0
346 90 -1 0
255 90 -1 0
254 90 -1 0
253 90 -1 0
252 90 -1 0
251 90 -1 0
250 90 -1 0
249 90 -1 0
248 90 -1 0
247 90 -1 0
355 89 -1 0
354 89 -1 0
353 89 -1 0
352 89 -1 0
351 89 -1 0
350 89 -1 0
349 89 -1 0
348 89 -1 0
347 89 -1 0
255 89 -1 0
254 89 -1 0
253 89 -1 0
252 89 -1 0
251 89 -1 0
250 89 -1 0
249 89 -1 0
248 89 -1 0
247 89 -1 0
355 88 -1 0
354 88 -1 0
353 88 -1 0
352 88 -1 0
351 88 -1 0
350 88 -1 0
349 88 -1 0
348 88 -1 0
347 88 -1 0
256 88 -1 0
255 88 -1 0
254 88 -1 0
253 88 -1 0
252 88 -1 0
251 88 -1 0
250 88 -1 0
249 88 -1 0
248 88 -1 0
247 88 -1 0
246 88 -1 0
355 87 -1 0
354 87 -1 0
353 87 -1 0
352 87 -1 0
351 87 -1 0
350 87 -1 0
349 87 -1 0
348 87 -1 0
347 87 -1 0
255 87 -1 0
254 87 -1 0
253 87 -1 0
252 87 -1 0
251 87 -1 0
250 87 -1 0
249 87 -1 0
248 87 -1 0
247 87 -1 0
354 86 -1 0
353 86 -1 0
352 86 -1 0
351 86 -1 0
350 86 -1 0
349 86 -1 0
348 86 -1 0
255 86 -1 0
254 86 -1 0
253 86 -1 0
252 86 -1 0
251 86 -1 0
250 86 -1 0
249 86 -1 0
248 86 -1 0
247 86 -1 0
351 85 -1 0
255 85 -1 0
254 85 -1 0
253 85 -1 0
252 85 -1 0
251 85 -1 0
250 85 -1 0
249 85 -1 0
248 85 -1 0
247 85 -1 0
254 84 -1 0
253 84 -1 0
252 84 -1 0
251 84 -1 0
250 84 -1 0
249 84 -1 0
248 84 -1 0
251 83 -1 0
53 21 -1 0
56 20 -1 0
55 20 -1 0
54 20 -1 0
53 20 -1 0
52 20 -1 0
51 20 -1 0
50 20 -1 0
57 19 -1 0
56 19 -1 0
55 19 -1 0
54 19 -1 0
53 19 -1 0
52 19 -1 0
51 19 -1 0
50 19 -1 0
49 19 -1 0
57 18 -1 0
56 18 -1 0
55 18 -1 0
54 18 -1 0
53 18 -1 0
52 18 -1 0
51 18 -1 0
50 18 -1 0
49 18 -1 0
57 17 -1 0
56 17 -1 0
55 17 -1 0
54 17 -1 0
53 17 -1 0
52 17 -1 0
51 17 -1 0
50 17 -1 0
49 17 -1 0
58 16 -1 0
57 16 -1 0
56 16 -1 0
55 16 -1 0
54 16 -1 0
53 16 -1 0
52 16 -1 0
51 16 -1 0
50 16 -1 0
49 16 -1 0
48 16 -1 0
57 15 -1 0
56 15 -1 0
55 15 -1 0
54 15 -1 0
53 15 -1 0
52 15 -1 0
51 15 -1 0
50 15 -1 0
49 15 -1 0
57 14 -1 0
56 14 -1 0
55 14 -1 0
54 14 -1 0
53 14 -1 0
52 14 -1 0
51 14 -1 0
50 14 -1 0
49 14 -1 0
57 13 -1 0
56 13 -1 0
55 13 -1 0
54 13 -1 0
53 13 -1 0
52 13 -1 0
51 13 -1 0
50 13 -1 0
49 13 -1 0
56 12 -1 0
55 12 -1 0
54 12 -1 0
53 12 -1 0
52 12 -1 0
51 12 -1 0
50 12 -1 0
53 11 -1 0
