891 408 341
188 238 -1 0
187 238 -1 0
186 238 -1 0
185 238 -1 0
184 238 -1 0
193 237 -1 0
192 237 -1 0
191 237 -1 0
190 237 -1 0
189 237 -1 0
188 237 -1 0
187 237 -1 0
186 237 -1 0
185 237 -1 0
184 237 -1 0
183 237 -1 0
192 236 -1 0
191 236 -1 0
190 236 -1 0
189 236 -1 0
188 236 -1 0
187 236 -1 0
186 236 -1 0
185 236 -1 0
184 236 -1 0
192 235 -1 0
191 235 -1 0
190 235 -1 0
189 235 -1 0
188 235 -1 0
187 235 -1 0
186 235 -1 0
185 235 -1 0
184 235 -1 0
192 234 -1 0
191 234 -1 0
190 234 -1 0
189 234 -1 0
188 234 -1 0
187 234 -1 0
186 234 -1 0
185 234 -1 0
184 234 -1 0
191 233 -1 0
190 233 -1 0
189 233 -1 0
188 233 -1 0
187 233 -1 0
186 233 -1 0
185 233 -1 0
188 232 -1 0
289 223 -1 0
292 222 -1 0
291 222 -1 0
290 222 -1 0
289 222 -1 0
288 222 -1 0
287 222 -1 0
286 222 -1 0
293 221 -1 0
292 221 -1 0
291 221 -1 0
290 221 -1 0
289 221 -1 0
288 221 -1 0
287 221 -1 0
286 221 -1 0
285 221 -1 0
293 220 -1 0
292 220 -1 0
291 220 -1 0
290 220 -1 0
289 220 -1 0
288 220 -1 0
287 220 -1 0
286 220 -1 0
285 220 -1 0
293 219 -1 0
292 219 -1 0
291 219 -1 0
290 219 -1 0
289 219 -1 0
288 219 -1 0
287 219 -1 0
286 219 -1 0
285 219 -1 0
294 218 -1 0
293 218 -1 0
292 218 -1 0
291 218 -1 0
290 218 -1 0
289 218 -1 0
288 218 -1 0
287 218 -1 0
286 218 -1 0
285 218 -1 0
284 218 -1 0
293 217 -1 0
292 217 -1 0
291 217 -1 0
290 217 -1 0
289 217 -1 0
288 217 -1 0
287 217 -1 0
286 217 -1 0
285 217 -1 0
293 216 -1 0
292 216 -1 0
291 216 -1 0
290 216 -1 0
289 216 -1 0
288 216 -1 0
287 216 -1 0
286 216 -1 0
285 216 -1 0
293 215 -1 0
292 215 -1 0
291 215 -1 0
290 215 -1 0
289 215 -1 0
288 215 -1 0
287 215 -1 0
286 215 -1 0
285 215 -1 0
292 214 -1 0
291 214 -1 0
290 214 -1 0
289 214 -1 0
288 214 -1 0
287 214 -1 0
286 214 -1 0
289 213 -1 0
273 188 -1 0
276 187 -1 0
275 187 -1 0
274 187 -1 0
273 187 -1 0
272 187 -1 0
271 187 -1 0
270 187 -1 0
151 187 -1 0
277 186 -1 0
276 186 -1 0
275 186 -1 0
274 186 -1 0
273 186 -1 0
272 186 -1 0
271 186 -1 0
270 186 -1 0
269 186 -1 0
154 186 -1 0
153 186 -1 0
152 186 -1 0
151 186 -1 0
150 186 -1 0
149 186 -1 0
148 186 -1 0
277 185 -1 0
276 185 -1 0
275 185 -1 0
274 185 -1 0
273 185 -1 0
272 185 -1 0
271 185 -1 0
270 185 -1 0
269 185 -1 0
155 185 -1 0
154 185 -1 0
153 185 -1 0
152 185 -1 0
151 185 -1 0
150 185 -1 0
149 185 -1 0
148 185 -1 0
147 185 -1 0
277 184 -1 0
276 184 -1 0
275 184 -1 0
274 184 -1 0
273 184 -1 0
272 184 -1 0
271 184 -1 0
270 184 -1 0
269 184 -1 0
155 184 -1 0
154 184 -1 0
153 184 -1 0
152 184 -1 0
151 184 -1 0
150 184 -1 0
149 184 -1 0
148 184 -1 0
147 184 -1 0
278 183 -1 0
277 183 -1 0
276 183 -1 0
275 183 -1 0
274 183 -1 0
273 183 -1 0
272 183 -1 0
271 183 -1 0
270 183 -1 0
269 183 -1 0
268 183 -1 0
155 183 -1 0
154 183 -1 0
153 183 -1 0
152 183 -1 0
151 183 -1 0
150 183 -1 0
149 183 -1 0
148 183 -1 0
147 183 -1 0
277 182 -1 0
276 182 -1 0
275 182 -1 0
274 182 -1 0
273 182 -1 0
272 182 -1 0
271 182 -1 0
270 182 -1 0
269 182 -1 0
156 182 -1 0
155 182 -1 0
154 182 -1 0
153 182 -1 0
152 182 -1 0
151 182 -1 0
150 182 -1 0
149 182 -1 0
148 182 -1 0
147 182 -1 0
146 182 -1 0
277 181 -1 0
276 181 -1 0
275 181 -1 0
274 181 -1 0
273 181 -1 0
272 181 -1 0
271 181 -1 0
270 181 -1 0
269 181 -1 0
155 181 -1 0
154 181 -1 0
153 181 -1 0
152 181 -1 0
151 181 -1 0
150 181 -1 0
149 181 -1 0
148 181 -1 0
147 181 -1 0
277 180 -1 0
276 180 -1 0
275 180 -1 0
274 180 -1 0
273 180 -1 0
272 180 -1 0
271 180 -1 0
270 180 -1 0
269 180 -1 0
155 180 -1 0
154 180 -1 0
153 180 -1 0
152 180 -1 0
151 180 -1 0
150 180 -1 0
149 180 -1 0
148 180 -1 0
147 180 -1 0
276 179 -1 0
275 179 -1 0
274 179 -1 0
273 179 -1 0
272 179 -1 0
271 179 -1 0
270 179 -1 0
155 179 -1 0
154 179 -1 0
153 179 -1 0
152 179 -1 0
151 179 -1 0
150 179 -1 0
149 179 -1 0
148 179 -1 0
147 179 -1 0
273 178 -1 0
154 178 -1 0
153 178 -1 0
152 178 -1 0
151 178 -1 0
150 178 -1 0
149 178 -1 0
148 178 -1 0
151 177 -1 0
247 165 -1 1
250 164 -1 1
249 164 -1 1
248 164 -1 1
247 164 -1 1
246 164 -1 1
245 164 -1 1
244 164 -1 1
251 163 -1 1
250 163 -1 1
249 163 -1 1
248 163 -1 1
247 163 -1 1
246 163 -1 1
245 163 -1 1
244 163 -1 1
243 163 -1 1
251 162 -1 1
250 162 -1 1
249 162 -1 1
248 162 -1 1
247 162 -1 1
246 162 -1 1
245 162 -1 1
244 162 -1 1
243 162 -1 1
251 161 -1 1
250 161 -1 1
249 161 -1 1
248 161 -1 1
247 161 -1 1
246 161 -1 1
245 161 -1 1
244 161 -1 1
243 161 -1 1
183 161 -1 1
252 160 -1 1
251 160 -1 1
250 160 -1 1
249 160 -1 1
248 160 -1 1
247 160 -1 1
246 160 -1 1
245 160 -1 1
244 160 -1 1
243 160 -1 1
242 160 -1 1
186 160 -1 1
185 160 -1 1
184 160 -1 1
183 160 -1 1
182 160 -1 1
181 160 -1 1
180 160 -1 1
251 159 -1 1
250 159 -1 1
249 159 -1 1
248 159 -1 1
247 159 -1 1
246 159 -1 1
245 159 -1 1
244 159 -1 1
243 159 -1 1
187 159 -1 1
186 159 -1 1
185 159 -1 1
184 159 -1 1
183 159 -1 1
182 159 -1 1
181 159 -1 1
180 159 -1 1
179 159 -1 1
251 158 -1 1
250 158 -1 1
249 158 -1 1
248 158 -1 1
247 158 -1 1
246 158 -1 1
245 158 -1 1
244 158 -1 1
243 158 -1 1
187 158 -1 1
186 158 -1 1
185 158 -1 1
184 158 -1 1
183 158 -1 1
182 158 -1 1
181 158 -1 1
180 158 -1 1
179 158 -1 1
251 157 -1 1
250 157 -1 1
249 157 -1 1
248 157 -1 1
247 157 -1 1
246 157 -1 1
245 157 -1 1
244 157 -1 1
243 157 -1 1
187 157 -1 1
186 157 -1 1
185 157 -1 1
184 157 -1 1
183 157 -1 1
182 157 -1 1
181 157 -1 1
180 157 -1 1
179 157 -1 1
250 156 -1 1
249 156 -1 1
248 156 -1 1
247 156 -1 1
246 156 -1 1
245 156 -1 1
244 156 -1 1
188 156 -1 1
187 156 -1 1
186 156 -1 1
185 156 -1 1
184 156 -1 1
183 156 -1 1
182 156 -1 1
181 156 -1 1
180 156 -1 1
179 156 -1 1
178 156 -1 1
247 155 -1 1
187 155 -1 1
186 155 -1 1
185 155 -1 1
184 155 -1 1
183 155 -1 1
182 155 -1 1
181 155 -1 1
180 155 -1 1
179 155 -1 1
187 154 -1 1
186 154 -1 1
185 154 -1 1
184 154 -1 1
183 154 -1 1
182 154 -1 1
181 154 -1 1
180 154 -1 1
179 154 -1 1
215 153 -1 1
187 153 -1 1
186 153 -1 1
185 153 -1 1
184 153 -1 1
183 153 -1 1
182 153 -1 1
181 153 -1 1
180 153 -1 1
179 153 -1 1
218 152 -1 1
217 152 -1 1
216 152 -1 1
215 152 -1 1
214 152 -1 1
213 152 -1 1
212 152 -1 1
186 152 -1 1
185 152 -1 1
184 152 -1 1
183 152 -1 1
182 152 -1 1
181 152 -1 1
180 152 -1 1
219 151 -1 1
218 151 -1 1
217 151 -1 1
216 151 -1 1
215 151 -1 1
214 151 -1 1
213 151 -1 1
212 151 -1 1
211 151 -1 1
183 151 -1 1
219 150 -1 1
218 150 -1 1
217 150 -1 1
216 150 -1 1
215 150 -1 1
214 150 -1 1
213 150 -1 1
212 150 -1 1
211 150 -1 1
219 149 -1 1
218 149 -1 1
217 149 -1 1
216 149 -1 1
215 149 -1 1
214 149 -1 1
213 149 -1 1
212 149 -1 1
211 149 -1 1
220 148 -1 1
219 148 -1 1
218 148 -1 1
217 148 -1 1
216 148 -1 1
215 148 -1 1
214 148 -1 1
213 148 -1 1
212 148 -1 1
211 148 -1 1
210 148 -1 1
219 147 -1 1
218 147 -1 1
217 147 -1 1
216 147 -1 1
215 147 -1 1
214 147 -1 1
213 147 -1 1
212 147 -1 1
211 147 -1 1
219 146 -1 1
218 146 -1 1
217 146 -1 1
216 146 -1 1
215 146 -1 1
214 146 -1 1
213 146 -1 1
212 146 -1 1
211 146 -1 1
219 145 -1 1
218 145 -1 1
217 145 -1 1
216 145 -1 1
215 145 -1 1
214 145 -1 1
213 145 -1 1
212 145 -1 1
211 145 -1 1
218 144 -1 1
217 144 -1 1
216 144 -1 1
215 144 -1 1
214 144 -1 1
213 144 -1 1
212 144 -1 1
215 143 -1 1
238 116 -1 0
241 115 -1 0
240 115 -1 0
239 115 -1 0
238 115 -1 0
237 115 -1 0
236 115 -1 0
235 115 -1 0
242 114 -1 0
241 114 -1 0
240 114 -1 0
239 114 -1 0
238 114 -1 0
237 114 -1 0
236 114 -1 0
235 114 -1 0
234 114 -1 0
242 113 -1 0
241 113 -1 0
240 113 -1 0
239 113 -1 0
238 113 -1 0
237 113 -1 0
236 113 -1 0
235 113 -1 0
234 113 -1 0
242 112 -1 0
241 112 -1 0
240 112 -1 0
239 112 -1 0
238 112 -1 0
237 112 -1 0
236 112 -1 0
235 112 -1 0
234 112 -1 0
243 111 -1 0
242 111 -1 0
241 111 -1 0
240 111 -1 0
239 111 -1 0
238 111 -1 0
237 111 -1 0
236 111 -1 0
235 111 -1 0
234 111 -1 0
233 111 -1 0
242 110 -1 0
241 110 -1 0
240 110 -1 0
239 110 -1 0
238 110 -1 0
237 110 -1 0
236 110 -1 0
235 110 -1 0
234 110 -1 0
242 109 -1 0
241 109 -1 0
240 109 -1 0
239 109 -1 0
238 109 -1 0
237 109 -1 0
236 109 -1 0
235 109 -1 0
234 109 -1 0
242 108 -1 0
241 108 -1 0
240 108 -1 0
239 108 -1 0
238 108 -1 0
237 108 -1 0
236 108 -1 0
235 108 -1 0
234 108 -1 0
241 107 -1 0
240 107 -1 0
239 107 -1 0
238 107 -1 0
237 107 -1 0
236 107 -1 0
235 107 -1 0
238 106 -1 0
63 98 -1 0
66 97 -1 0
65 97 -1 0
64 97 -1 0
63 97 -1 0
62 97 -1 0
61 97 -1 0
60 97 -1 0
67 96 -1 0
66 96 -1 0
65 96 -1 0
64 96 -1 0
63 96 -1 0
62 96 -1 0
61 96 -1 0
60 96 -1 0
59 96 -1 0
67 95 -1 0
66 95 -1 0
65 95 -1 0
64 95 -1 0
63 95 -1 0
62 95 -1 0
61 95 -1 0
60 95 -1 0
59 95 -1 0
67 94 -1 0
66 94 -1 0
65 94 -1 0
64 94 -1 0
63 94 -1 0
62 94 -1 0
61 94 -1 0
60 94 -1 0
59 94 -1 0
68 93 -1 0
67 93 -1 0
66 93 -1 0
65 93 -1 0
64 93 -1 0
63 93 -1 0
62 93 -1 0
61 93 -1 0
60 93 -1 0
59 93 -1 0
58 93 -1 0
67 92 -1 0
66 92 -1 0
65 92 -1 0
64 92 -1 0
63 92 -1 0
62 92 -1 0
61 92 -1 0
60 92 -1 0
59 92 -1 0
67 91 -1 0
66 91 -1 0
65 91 -1 0
64 91 -1 0
63 91 -1 0
62 91 -1 0
61 91 -1 0
60 91 -1 0
59 91 -1 0
67 90 -1 0
66 90 -1 0
65 90 -1 0
64 90 -1 0
63 90 -1 0
62 90 -1 0
61 90 -1 0
60 90 -1 0
59 90 -1 0
66 89 -1 0
65 89 -1 0
64 89 -1 0
63 89 -1 0
62 89 -1 0
61 89 -1 0
60 89 -1 0
63 88 -1 0
