729 408 341
241 179 -1 1
240 179 -1 1
239 179 -1 1
238 179 -1 1
237 179 -1 1
246 178 -1 1
245 178 -1 1
244 178 -1 1
243 178 -1 1
242 178 -1 1
241 178 -1 1
240 178 -1 1
239 178 -1 1
238 178 -1 1
246 177 -1 1
245 177 -1 1
244 177 -1 1
243 177 -1 1
242 177 -1 1
241 177 -1 1
240 177 -1 1
239 177 -1 1
238 177 -1 1
246 176 -1 1
245 176 -1 1
244 176 -1 1
243 176 -1 1
242 176 -1 1
241 176 -1 1
240 176 -1 1
239 176 -1 1
238 176 -1 1
245 175 -1 1
244 175 -1 1
243 175 -1 1
242 175 -1 1
241 175 -1 1
240 175 -1 1
239 175 -1 1
242 174 -1 1
232 166 -1 1
188 166 -1 0
235 165 -1 1
234 165 -1 1
233 165 -1 1
232 165 -1 1
231 165 -1 1
230 165 -1 1
229 165 -1 1
191 165 -1 0
190 165 -1 0
189 165 -1 0
188 165 -1 0
187 165 -1 0
186 165 -1 0
185 165 -1 0
236 164 -1 1
235 164 -1 1
234 164 -1 1
233 164 -1 1
232 164 -1 1
231 164 -1 1
230 164 -1 1
229 164 -1 1
228 164 -1 1
192 164 -1 0
191 164 -1 0
190 164 -1 0
189 164 -1 0
188 164 -1 0
187 164 -1 0
186 164 -1 0
185 164 -1 0
184 164 -1 0
286 163 -1 0
236 163 -1 1
235 163 -1 1
234 163 -1 1
233 163 -1 1
232 163 -1 1
231 163 -1 1
230 163 -1 1
229 163 -1 1
228 163 -1 1
192 163 -1 0
191 163 -1 0
190 163 -1 0
189 163 -1 0
188 163 -1 0
187 163 -1 0
186 163 -1 0
185 163 -1 0
184 163 -1 0
289 162 -1 0
288 162 -1 0
287 162 -1 0
286 162 -1 0
285 162 -1 0
284 162 -1 0
283 162 -1 0
236 162 -1 1
235 162 -1 1
234 162 -1 1
233 162 -1 1
232 162 -1 1
231 162 -1 1
230 162 -1 1
229 162 -1 1
228 162 -1 1
192 162 -1 0
191 162 -1 0
190 162 -1 0
189 162 -1 0
188 162 -1 0
187 162 -1 0
186 162 -1 0
185 162 -1 0
184 162 -1 0
290 161 -1 0
289 161 -1 0
288 161 -1 0
287 161 -1 0
286 161 -1 0
285 161 -1 0
284 161 -1 0
283 161 -1 0
282 161 -1 0
237 161 -1 1
236 161 -1 1
235 161 -1 1
234 161 -1 1
233 161 -1 1
232 161 -1 1
231 161 -1 1
230 161 -1 1
229 161 -1 1
228 161 -1 1
227 161 -1 1
193 161 -1 0
192 161 -1 0
191 161 -1 0
190 161 -1 0
189 161 -1 0
188 161 -1 0
187 161 -1 0
186 161 -1 0
185 161 -1 0
184 161 -1 0
183 161 -1 0
290 160 -1 0
289 160 -1 0
288 160 -1 0
287 160 -1 0
286 160 -1 0
285 160 -1 0
284 160 -1 0
283 160 -1 0
282 160 -1 0
236 160 -1 1
235 160 -1 1
234 160 -1 1
233 160 -1 1
232 160 -1 1
231 160 -1 1
230 160 -1 1
229 160 -1 1
228 160 -1 1
192 160 -1 0
191 160 -1 0
190 160 -1 0
189 160 -1 0
188 160 -1 0
187 160 -1 0
186 160 -1 0
185 160 -1 0
184 160 -1 0
290 159 -1 0
289 159 -1 0
288 159 -1 0
287 159 -1 0
286 159 -1 0
285 159 -1 0
284 159 -1 0
283 159 -1 0
282 159 -1 0
236 159 -1 1
235 159 -1 1
234 159 -1 1
233 159 -1 1
232 159 -1 1
231 159 -1 1
230 159 -1 1
229 159 -1 1
228 159 -1 1
192 159 -1 0
191 159 -1 0
190 159 -1 0
189 159 -1 0
188 159 -1 0
187 159 -1 0
186 159 -1 0
185 159 -1 0
184 159 -1 0
291 158 -1 0
290 158 -1 0
289 158 -1 0
288 158 -1 0
287 158 -1 0
286 158 -1 0
285 158 -1 0
284 158 -1 0
283 158 -1 0
282 158 -1 0
281 158 -1 0
236 158 -1 1
235 158 -1 1
234 158 -1 1
233 158 -1 1
232 158 -1 1
231 158 -1 1
230 158 -1 1
229 158 -1 1
228 158 -1 1
192 158 -1 0
191 158 -1 0
190 158 -1 0
189 158 -1 0
188 158 -1 0
187 158 -1 0
186 158 -1 0
185 158 -1 0
184 158 -1 0
290 157 -1 0
289 157 -1 0
288 157 -1 0
287 157 -1 0
286 157 -1 0
285 157 -1 0
284 157 -1 0
283 157 -1 0
282 157 -1 0
235 157 -1 1
234 157 -1 1
233 157 -1 1
232 157 -1 1
231 157 -1 1
230 157 -1 1
229 157 -1 1
191 157 -1 0
190 157 -1 0
189 157 -1 0
188 157 -1 0
187 157 -1 0
186 157 -1 0
185 157 -1 0
290 156 -1 0
289 156 -1 0
288 156 -1 0
287 156 -1 0
286 156 -1 0
285 156 -1 0
284 156 -1 0
283 156 -1 0
282 156 -1 0
232 156 -1 1
188 156 -1 0
290 155 -1 0
289 155 -1 0
288 155 -1 0
287 155 -1 0
286 155 -1 0
285 155 -1 0
284 155 -1 0
283 155 -1 0
282 155 -1 0
289 154 -1 0
288 154 -1 0
287 154 -1 0
286 154 -1 0
285 154 -1 0
284 154 -1 0
283 154 -1 0
286 153 -1 0
333 106 -1 0
336 105 -1 0
335 105 -1 0
334 105 -1 0
333 105 -1 0
332 105 -1 0
331 105 -1 0
330 105 -1 0
337 104 -1 0
336 104 -1 0
335 104 -1 0
334 104 -1 0
333 104 -1 0
332 104 -1 0
331 104 -1 0
330 104 -1 0
329 104 -1 0
337 103 -1 0
336 103 -1 0
335 103 -1 0
334 103 -1 0
333 103 -1 0
332 103 -1 0
331 103 -1 0
330 103 -1 0
329 103 -1 0
337 102 -1 0
336 102 -1 0
335 102 -1 0
334 102 -1 0
333 102 -1 0
332 102 -1 0
331 102 -1 0
330 102 -1 0
329 102 -1 0
338 101 -1 0
337 101 -1 0
336 101 -1 0
335 101 -1 0
334 101 -1 0
333 101 -1 0
332 101 -1 0
331 101 -1 0
330 101 -1 0
329 101 -1 0
328 101 -1 0
337 100 -1 0
336 100 -1 0
335 100 -1 0
334 100 -1 0
333 100 -1 0
332 100 -1 0
331 100 -1 0
330 100 -1 0
329 100 -1 0
337 99 -1 0
336 99 -1 0
335 99 -1 0
334 99 -1 0
333 99 -1 0
332 99 -1 0
331 99 -1 0
330 99 -1 0
329 99 -1 0
337 98 -1 0
336 98 -1 0
335 98 -1 0
334 98 -1 0
333 98 -1 0
332 98 -1 0
331 98 -1 0
330 98 -1 0
329 98 -1 0
336 97 -1 0
335 97 -1 0
334 97 -1 0
333 97 -1 0
332 97 -1 0
331 97 -1 0
330 97 -1 0
333 96 -1 0
119 95 -1 0
122 94 -1 0
121 94 -1 0
120 94 -1 0
119 94 -1 0
118 94 -1 0
117 94 -1 0
116 94 -1 0
123 93 -1 0
122 93 -1 0
121 93 -1 0
120 93 -1 0
119 93 -1 0
118 93 -1 0
117 93 -1 0
116 93 -1 0
115 93 -1 0
123 92 -1 0
122 92 -1 0
121 92 -1 0
120 92 -1 0
119 92 -1 0
118 92 -1 0
117 92 -1 0
116 92 -1 0
115 92 -1 0
123 91 -1 0
122 91 -1 0
121 91 -1 0
120 91 -1 0
119 91 -1 0
118 91 -1 0
117 91 -1 0
116 91 -1 0
115 91 -1 0
124 90 -1 0
123 90 -1 0
122 90 -1 0
121 90 -1 0
120 90 -1 0
119 90 -1 0
118 90 -1 0
117 90 -1 0
116 90 -1 0
115 90 -1 0
114 90 -1 0
123 89 -1 0
122 89 -1 0
121 89 -1 0
120 89 -1 0
119 89 -1 0
118 89 -1 0
117 89 -1 0
116 89 -1 0
115 89 -1 0
123 88 -1 0
122 88 -1 0
121 88 -1 0
120 88 -1 0
119 88 -1 0
118 88 -1 0
117 88 -1 0
116 88 -1 0
115 88 -1 0
123 87 -1 0
122 87 -1 0
121 87 -1 0
120 87 -1 0
119 87 -1 0
118 87 -1 0
117 87 -1 0
116 87 -1 0
115 87 -1 0
122 86 -1 0
121 86 -1 0
120 86 -1 0
119 86 -1 0
118 86 -1 0
117 86 -1 0
116 86 -1 0
119 85 -1 0
197 64 -1 0
200 63 -1 0
199 63 -1 0
198 63 -1 0
197 63 -1 0
196 63 -1 0
195 63 -1 0
194 63 -1 0
201 62 -1 0
200 62 -1 0
199 62 -1 0
198 62 -1 0
197 62 -1 0
196 62 -1 0
195 62 -1 0
194 62 -1 0
193 62 -1 0
201 61 -1 0
200 61 -1 0
199 61 -1 0
198 61 -1 0
197 61 -1 0
196 61 -1 0
195 61 -1 0
194 61 -1 0
193 61 -1 0
201 60 -1 0
200 60 -1 0
199 60 -1 0
198 60 -1 0
197 60 -1 0
196 60 -1 0
195 60 -1 0
194 60 -1 0
193 60 -1 0
202 59 -1 0
201 59 -1 0
200 59 -1 0
199 59 -1 0
198 59 -1 0
197 59 -1 0
196 59 -1 0
195 59 -1 0
194 59 -1 0
193 59 -1 0
192 59 -1 0
201 58 -1 0
200 58 -1 0
199 58 -1 0
198 58 -1 0
197 58 -1 0
196 58 -1 0
195 58 -1 0
194 58 -1 0
193 58 -1 0
201 57 -1 0
200 57 -1 0
199 57 -1 0
198 57 -1 0
197 57 -1 0
196 57 -1 0
195 57 -1 0
194 57 -1 0
193 57 -1 0
201 56 -1 0
200 56 -1 0
199 56 -1 0
198 56 -1 0
197 56 -1 0
196 56 -1 0
195 56 -1 0
194 56 -1 0
193 56 -1 0
200 55 -1 0
199 55 -1 0
198 55 -1 0
197 55 -1 0
196 55 -1 0
195 55 -1 0
194 55 -1 0
197 54 -1 0
