902 408 341
203 191 -1 1
202 191 -1 1
210 190 -1 1
209 190 -1 1
208 190 -1 1
207 190 -1 1
206 190 -1 1
205 190 -1 1
204 190 -1 1
203 190 -1 1
202 190 -1 1
211 189 -1 1
210 189 -1 1
209 189 -1 1
208 189 -1 1
207 189 -1 1
206 189 -1 1
205 189 -1 1
204 189 -1 1
203 189 -1 1
202 189 -1 1
201 189 -1 1
210 188 -1 1
209 188 -1 1
208 188 -1 1
207 188 -1 1
206 188 -1 1
205 188 -1 1
204 188 -1 1
203 188 -1 1
202 188 -1 1
210 187 -1 1
209 187 -1 1
208 187 -1 1
207 187 -1 1
206 187 -1 1
205 187 -1 1
204 187 -1 1
203 187 -1 1
202 187 -1 1
210 186 -1 1
209 186 -1 1
208 186 -1 1
207 186 -1 1
206 186 -1 1
205 186 -1 1
204 186 -1 1
203 186 -1 1
202 186 -1 1
209 185 -1 1
208 185 -1 1
207 185 -1 1
206 185 -1 1
205 185 -1 1
204 185 -1 1
203 185 -1 1
206 184 -1 1
251 183 -1 1
254 182 -1 1
253 182 -1 1
252 182 -1 1
251 182 -1 1
250 182 -1 1
249 182 -1 1
248 182 -1 1
255 181 -1 1
254 181 -1 1
253 181 -1 1
252 181 -1 1
251 181 -1 1
250 181 -1 1
249 181 -1 1
248 181 -1 1
247 181 -1 1
255 180 -1 1
254 180 -1 1
253 180 -1 1
252 180 -1 1
251 180 -1 1
250 180 -1 1
249 180 -1 1
248 180 -1 1
247 180 -1 1
255 179 -1 1
254 179 -1 1
253 179 -1 1
252 179 -1 1
251 179 -1 1
250 179 -1 1
249 179 -1 1
248 179 -1 1
247 179 -1 1
256 178 -1 1
255 178 -1 1
254 178 -1 1
253 178 -1 1
252 178 -1 1
251 178 -1 1
250 178 -1 1
249 178 -1 1
248 178 -1 1
247 178 -1 1
246 178 -1 1
255 177 -1 1
254 177 -1 1
253 177 -1 1
252 177 -1 1
251 177 -1 1
250 177 -1 1
249 177 -1 1
248 177 -1 1
247 177 -1 1
255 176 -1 1
254 176 -1 1
253 176 -1 1
252 176 -1 1
251 176 -1 1
250 176 -1 1
249 176 -1 1
248 176 -1 1
247 176 -1 1
255 175 -1 1
254 175 -1 1
253 175 -1 1
252 175 -1 1
251 175 -1 1
250 175 -1 1
249 175 -1 1
248 175 -1 1
247 175 -1 1
254 174 -1 1
253 174 -1 1
252 174 -1 1
251 174 -1 1
250 174 -1 1
249 174 -1 1
248 174 -1 1
251 173 -1 1
271 152 -1 1
274 151 -1 1
273 151 -1 1
272 151 -1 1
271 151 -1 1
270 151 -1 1
269 151 -1 1
268 151 -1 1
275 150 -1 1
274 150 -1 1
273 150 -1 1
272 150 -1 1
271 150 -1 1
270 150 -1 1
269 150 -1 1
268 150 -1 1
267 150 -1 1
275 149 -1 1
274 149 -1 1
273 149 -1 1
272 149 -1 1
271 149 -1 1
270 149 -1 1
269 149 -1 1
268 149 -1 1
267 149 -1 1
275 148 -1 1
274 148 -1 1
273 148 -1 1
272 148 -1 1
271 148 -1 1
270 148 -1 1
269 148 -1 1
268 148 -1 1
267 148 -1 1
276 147 -1 1
275 147 -1 1
274 147 -1 1
273 147 -1 1
272 147 -1 1
271 147 -1 1
270 147 -1 1
269 147 -1 1
268 147 -1 1
267 147 -1 1
266 147 -1 1
275 146 -1 1
274 146 -1 1
273 146 -1 1
272 146 -1 1
271 146 -1 1
270 146 -1 1
269 146 -1 1
268 146 -1 1
267 146 -1 1
275 145 -1 1
274 145 -1 1
273 145 -1 1
272 145 -1 1
271 145 -1 1
270 145 -1 1
269 145 -1 1
268 145 -1 1
267 145 -1 1
275 144 -1 1
274 144 -1 1
273 144 -1 1
272 144 -1 1
271 144 -1 1
270 144 -1 1
269 144 -1 1
268 144 -1 1
267 144 -1 1
274 143 -1 1
273 143 -1 1
272 143 -1 1
271 143 -1 1
270 143 -1 1
269 143 -1 1
268 143 -1 1
271 142 -1 1
203 142 -1 0
206 141 -1 0
205 141 -1 0
204 141 -1 0
203 141 -1 0
202 141 -1 0
201 141 -1 0
200 141 -1 0
207 140 -1 0
206 140 -1 0
205 140 -1 0
204 140 -1 0
203 140 -1 0
202 140 -1 0
201 140 -1 0
200 140 -1 0
199 140 -1 0
207 139 -1 0
206 139 -1 0
205 139 -1 0
204 139 -1 0
203 139 -1 0
202 139 -1 0
201 139 -1 0
200 139 -1 0
199 139 -1 0
207 138 -1 0
206 138 -1 0
205 138 -1 0
204 138 -1 0
203 138 -1 0
202 138 -1 0
201 138 -1 0
200 138 -1 0
199 138 -1 0
208 137 -1 0
207 137 -1 0
206 137 -1 0
205 137 -1 0
204 137 -1 0
203 137 -1 0
202 137 -1 0
201 137 -1 0
200 137 -1 0
199 137 -1 0
198 137 -1 0
207 136 -1 0
206 136 -1 0
205 136 -1 0
204 136 -1 0
203 136 -1 0
202 136 -1 0
201 136 -1 0
200 136 -1 0
199 136 -1 0
207 135 -1 0
206 135 -1 0
205 135 -1 0
204 135 -1 0
203 135 -1 0
202 135 -1 0
201 135 -1 0
200 135 -1 0
199 135 -1 0
207 134 -1 0
206 134 -1 0
205 134 -1 0
204 134 -1 0
203 134 -1 0
202 134 -1 0
201 134 -1 0
200 134 -1 0
199 134 -1 0
206 133 -1 0
205 133 -1 0
204 133 -1 0
203 133 -1 0
202 133 -1 0
201 133 -1 0
200 133 -1 0
203 132 -1 0
312 127 -1 0
315 126 -1 0
314 126 -1 0
313 126 -1 0
312 126 -1 0
311 126 -1 0
310 126 -1 0
309 126 -1 0
316 125 -1 0
315 125 -1 0
314 125 -1 0
313 125 -1 0
312 125 -1 0
311 125 -1 0
310 125 -1 0
309 125 -1 0
308 125 -1 0
316 124 -1 0
315 124 -1 0
314 124 -1 0
313 124 -1 0
312 124 -1 0
311 124 -1 0
310 124 -1 0
309 124 -1 0
308 124 -1 0
316 123 -1 0
315 123 -1 0
314 123 -1 0
313 123 -1 0
312 123 -1 0
311 123 -1 0
310 123 -1 0
309 123 -1 0
308 123 -1 0
317 122 -1 0
316 122 -1 0
315 122 -1 0
314 122 -1 0
313 122 -1 0
312 122 -1 0
311 122 -1 0
310 122 -1 0
309 122 -1 0
308 122 -1 0
307 122 -1 0
316 121 -1 0
315 121 -1 0
314 121 -1 0
313 121 -1 0
312 121 -1 0
311 121 -1 0
310 121 -1 0
309 121 -1 0
308 121 -1 0
316 120 -1 0
315 120 -1 0
314 120 -1 0
313 120 -1 0
312 120 -1 0
311 120 -1 0
310 120 -1 0
309 120 -1 0
308 120 -1 0
316 119 -1 0
315 119 -1 0
314 119 -1 0
313 119 -1 0
312 119 -1 0
311 119 -1 0
310 119 -1 0
309 119 -1 0
308 119 -1 0
315 118 -1 0
314 118 -1 0
313 118 -1 0
312 118 -1 0
311 118 -1 0
310 118 -1 0
309 118 -1 0
312 117 -1 0
388 98 -1 0
265 98 -1 0
391 97 -1 0
390 97 -1 0
389 97 -1 0
388 97 -1 0
387 97 -1 0
386 97 -1 0
385 97 -1 0
268 97 -1 0
267 97 -1 0
266 97 -1 0
265 97 -1 0
264 97 -1 0
263 97 -1 0
262 97 -1 0
392 96 -1 0
391 96 -1 0
390 96 -1 0
389 96 -1 0
388 96 -1 0
387 96 -1 0
386 96 -1 0
385 96 -1 0
384 96 -1 0
269 96 -1 0
268 96 -1 0
267 96 -1 0
266 96 -1 0
265 96 -1 0
264 96 -1 0
263 96 -1 0
262 96 -1 0
261 96 -1 0
392 95 -1 0
391 95 -1 0
390 95 -1 0
389 95 -1 0
388 95 -1 0
387 95 -1 0
386 95 -1 0
385 95 -1 0
384 95 -1 0
269 95 -1 0
268 95 -1 0
267 95 -1 0
266 95 -1 0
265 95 -1 0
264 95 -1 0
263 95 -1 0
262 95 -1 0
261 95 -1 0
392 94 -1 0
391 94 -1 0
390 94 -1 0
389 94 -1 0
388 94 -1 0
387 94 -1 0
386 94 -1 0
385 94 -1 0
384 94 -1 0
269 94 -1 0
268 94 -1 0
267 94 -1 0
266 94 -1 0
265 94 -1 0
264 94 -1 0
263 94 -1 0
262 94 -1 0
261 94 -1 0
393 93 -1 0
392 93 -1 0
391 93 -1 0
390 93 -1 0
389 93 -1 0
388 93 -1 0
387 93 -1 0
386 93 -1 0
385 93 -1 0
384 93 -1 0
383 93 -1 0
270 93 -1 0
269 93 -1 0
268 93 -1 0
267 93 -1 0
266 93 -1 0
265 93 -1 0
264 93 -1 0
263 93 -1 0
262 93 -1 0
261 93 -1 0
260 93 -1 0
393 92 -1 0
392 92 -1 0
391 92 -1 0
390 92 -1 0
389 92 -1 0
388 92 -1 0
387 92 -1 0
386 92 -1 0
385 92 -1 0
384 92 -1 0
383 92 -1 0
269 92 -1 0
268 92 -1 0
267 92 -1 0
266 92 -1 0
265 92 -1 0
264 92 -1 0
263 92 -1 0
262 92 -1 0
261 92 -1 0
392 91 -1 0
391 91 -1 0
390 91 -1 0
389 91 -1 0
388 91 -1 0
387 91 -1 0
386 91 -1 0
385 91 -1 0
384 91 -1 0
269 91 -1 0
268 91 -1 0
267 91 -1 0
266 91 -1 0
265 91 -1 0
264 91 -1 0
263 91 -1 0
262 91 -1 0
261 91 -1 0
392 90 -1 0
391 90 -1 0
390 90 -1 0
389 90 -1 0
388 90 -1 0
387 90 -1 0
386 90 -1 0
385 90 -1 0
384 90 -1 0
269 90 -1 0
268 90 -1 0
267 90 -1 0
266 90 -1 0
265 90 -1 0
264 90 -1 0
263 90 -1 0
262 90 -1 0
261 90 -1 0
392 89 -1 0
391 89 -1 0
390 89 -1 0
389 89 -1 0
388 89 -1 0
387 89 -1 0
386 89 -1 0
385 89 -1 0
384 89 -1 0
268 89 -1 0
267 89 -1 0
266 89 -1 0
265 89 -1 0
264 89 -1 0
263 89 -1 0
262 89 -1 0
391 88 -1 0
390 88 -1 0
389 88 -1 0
388 88 -1 0
387 88 -1 0
386 88 -1 0
385 88 -1 0
265 88 -1 0
388 87 -1 0
254 64 -1 0
257 63 -1 0
256 63 -1 0
255 63 -1 0
254 63 -1 0
253 63 -1 0
252 63 -1 0
251 63 -1 0
258 62 -1 0
257 62 -1 0
256 62 -1 0
255 62 -1 0
254 62 -1 0
253 62 -1 0
252 62 -1 0
251 62 -1 0
250 62 -1 0
258 61 -1 0
257 61 -1 0
256 61 -1 0
255 61 -1 0
254 61 -1 0
253 61 -1 0
252 61 -1 0
251 61 -1 0
250 61 -1 0
258 60 -1 0
257 60 -1 0
256 60 -1 0
255 60 -1 0
254 60 -1 0
253 60 -1 0
252 60 -1 0
251 60 -1 0
250 60 -1 0
259 59 -1 0
258 59 -1 0
257 59 -1 0
256 59 -1 0
255 59 -1 0
254 59 -1 0
253 59 -1 0
252 59 -1 0
251 59 -1 0
250 59 -1 0
249 59 -1 0
258 58 -1 0
257 58 -1 0
256 58 -1 0
255 58 -1 0
254 58 -1 0
253 58 -1 0
252 58 -1 0
251 58 -1 0
250 58 -1 0
258 57 -1 0
257 57 -1 0
256 57 -1 0
255 57 -1 0
254 57 -1 0
253 57 -1 0
252 57 -1 0
251 57 -1 0
250 57 -1 0
258 56 -1 0
257 56 -1 0
256 56 -1 0
255 56 -1 0
254 56 -1 0
253 56 -1 0
252 56 -1 0
251 56 -1 0
250 56 -1 0
257 55 -1 0
256 55 -1 0
255 55 -1 0
254 55 -1 0
253 55 -1 0
252 55 -1 0
251 55 -1 0
254 54 -1 0
28 10 -1 0
31 9 -1 0
30 9 -1 0
29 9 -1 0
28 9 -1 0
27 9 -1 0
26 9 -1 0
25 9 -1 0
32 8 -1 0
31 8 -1 0
30 8 -1 0
29 8 -1 0
28 8 -1 0
27 8 -1 0
26 8 -1 0
25 8 -1 0
24 8 -1 0
32 7 -1 0
31 7 -1 0
30 7 -1 0
29 7 -1 0
28 7 -1 0
27 7 -1 0
26 7 -1 0
25 7 -1 0
24 7 -1 0
32 6 -1 0
31 6 -1 0
30 6 -1 0
29 6 -1 0
28 6 -1 0
27 6 -1 0
26 6 -1 0
25 6 -1 0
24 6 -1 0
33 5 -1 0
32 5 -1 0
31 5 -1 0
30 5 -1 0
29 5 -1 0
28 5 -1 0
27 5 -1 0
26 5 -1 0
25 5 -1 0
24 5 -1 0
23 5 -1 0
32 4 -1 0
31 4 -1 0
30 4 -1 0
29 4 -1 0
28 4 -1 0
27 4 -1 0
26 4 -1 0
25 4 -1 0
24 4 -1 0
32 3 -1 0
31 3 -1 0
30 3 -1 0
29 3 -1 0
28 3 -1 0
27 3 -1 0
26 3 -1 0
25 3 -1 0
24 3 -1 0
32 2 -1 0
31 2 -1 0
30 2 -1 0
29 2 -1 0
28 2 -1 0
27 2 -1 0
26 2 -1 0
25 2 -1 0
24 2 -1 0
31 1 -1 0
30 1 -1 0
29 1 -1 0
28 1 -1 0
27 1 -1 0
26 1 -1 0
25 1 -1 0
28 0 -1 0
